#region 
273	3
6455	1
1759	1
1785	1
26052	3
2060	1
673	3
1837	3
1821	3
1756	3
1605	3
369	3
2923	1
3836	1
26986	1
22808	3
7534	1
7531	1
58513	1
1487	1
2317	3
2316	1
2887	3
29979	1
5663	1
3709	3
1793	3
2274	1
10014	3
8470	3
2885	2
29993	1
6456	1
10133	1
22895	3
8844	3
5094	3
3739	3
6548	3
3688	1
6645	3
4842	1
10605	3
1975	3
1981	1
3303	1
23163	1
6616	3
3265	2
351	1
9863	3
8491	3
4734	1
30011	1
1387	1
2318	3
51517	1
5195	3
5193	3
2475	1
207	2
5170	1
6198	1
3667	1
3798	3
3799	1
3800	3
3064	1
5898	3
5333	3
3146	1
1956	2
3320	1
1615	3
2058	3
5310	3
1674	3
5573	1
7249	3
4291	3
27101	1
29959	1
322	3
10971	3
53616	3
6427	1
2561	3
5048	1
7529	1
7532	3
7533	3
7164	3
57403	3
64283	0
6810	3
8773	3
1432	1
10043	1
672	1
3984	3
1072	1
5894	1
1147	1
1613	1
2891	3
2892	3
29763	1
4783	3
3276	1
405	3
40	0
41	3
3028	1
1859	1
1742	1
2066	1
1740	3
1741	3
9228	3
215	3
225	0
5825	3
10484	1
10015	1
55824	3
2512	1
2495	1
3251	3
10342	1
210	0
3855	3
10935	1
2783	3
65263	3
9531	1
10574	3
10534	3
3936	3
2197	3
10550	1
6342	3
5093	3
5295	1
7905	3
954	0
5584	1
55746	3
10675	3
2547	1
2280	1
6640	1
3842	3
387	1
824	1
6804	3
1495	1
3736	3
5058	1
3503	0
2934	3
7332	1
3500	3
3612	3
2108	3
259217	3
23499	1
260425	3
50618	1
55187	3
25831	3
3547	3
5799	1
5362	3
23037	3
26037	3
23026	3
23129	3
1951	3
1173	1
22883	1
221981	3
23025	3
20	3
22995	3
57453	3
23228	3
5365	3
23113	3
9439	1
27148	3
57556	3
10580	1
57571	0
57670	1
4645	3
57610	3
23031	3
815	1
4035	1
1600	1
10006	1
6457	1
57787	1
3178	3
6294	3
1459	1
1460	1
1457	1
6449	1
3646	1
2243	1
10989	1
23193	1
6747	3
4670	1
7916	1
5859	1
5684	1
708	1
529	3
10212	3
7919	1
6210	3
10189	3
1838	3
1642	1
11117	0
1994	3
23517	3
26019	1
6499	3
3184	1
5976	3
23248	3
11331	1
5493	3
142	3
4998	3
4172	1
4999	3
4175	3
348	3
4684	3
1804	0
4685	3
1272	1
4099	3
4340	0
5621	1
1191	1
5034	1
3897	3
8404	0
334	3
3309	1
10539	1
58512	3
22839	3
1739	3
4750	1
11127	3
10617	3
26994	1
10228	3
10482	1
5869	1
5868	3
7334	3
7316	1
7431	1
7251	1
9146	3
55666	1
667	1
9135	1
164	1
4214	1
4216	3
10598	3
375	1
29924	3
161	3
5063	3
7454	3
65125	3
43	3
4130	1
4915	1
23095	1
8887	1
10376	3
2036	1
3708	1
3326	1
576	3
5757	3
28964	1
51631	1
1213	1
1400	1
1937	1
57562	1
9001	1
1891	1
114928	1
55660	1
3837	1
29117	1
4747	3
5764	1
10980	1
4738	3
3306	3
80347	3
1399	1
1398	1
4217	1
2810	3
1627	1
2010	1
2194	3
355	1
34	0
1174	3
3643	3
5335	3
2017	1
28988	1
50807	1
23390	1
2045	1
2048	3
2051	3
2049	3
9379	3
9369	3
4301	1
3556	3
10987	1
10458	1
1612	1
23405	3
4478	3
1499	1
10469	1
22800	3
5315	1
9463	1
1947	1
