id	name	K
222	10765	2
223	10767	2
224	10768	2
225	10769	1
226	10787	0
227	10788	3
228	108	3
229	1080	1
230	10801	2
231	10804	3
232	10808	0
233	10810	1
234	10814	3
235	10815	1
236	10817	1
237	10818	0
238	10827	2
239	10840	1
240	10844	1
241	10845	2
242	10856	1
243	10857	2
244	10869	0
245	10884	3
246	10890	3
247	10891	1
248	109	1
249	10900	1
250	10901	3
251	10908	1
252	10910	0
253	10916	3
254	10919	1
255	10920	1
256	10921	1
257	10923	2
258	10933	1
259	10935	2
260	10938	2
261	10939	2
262	10943	2
263	10945	1
264	10949	1
265	10952	1
266	10953	1
267	10959	1
268	10960	1
269	10961	1
270	10963	0
271	10965	2
272	10970	2
273	10971	0
274	10972	1
275	10973	0
276	10979	1
277	10980	1
278	10982	1
279	10987	0
280	10988	1
281	10989	1
282	10994	2
283	10999	1
284	11001	3
285	11004	0
286	11007	3
287	11011	1
288	11020	3
289	11021	1
290	11022	2
291	11031	3
292	11033	1
293	11034	1
294	11041	2
295	11047	1
296	1105	1
297	11051	1
298	11052	1
299	11059	1
300	11064	3
301	11069	1
302	11075	1
303	11076	2
304	11078	1
305	1108	1
306	11080	2
307	11083	1
308	111	0
309	11100	1
310	11112	2
311	11113	1
312	11117	3
313	11122	1
314	11127	1
315	11130	1
316	11135	1
317	11138	1
318	1114	1
319	11140	1
320	11141	1
321	11146	1
322	11151	1
323	11152	1
324	11160	3
325	11163	1
326	11165	1
327	11168	2
328	11169	2
329	11170	3
330	11171	1
331	11176	1
332	11177	2
333	11178	3
334	11180	1
335	11188	2
336	11190	3
337	11196	3
338	11197	1
339	11198	0
340	112	0
341	11216	3
342	11217	1
343	11221	1
344	11222	3
345	11224	1
346	1123	1
347	11230	2
348	11231	3
349	11235	1
350	112476	3
351	11248	1
352	11252	1
353	11253	1
354	11258	3
355	11259	2
356	11261	2
357	11273	3
358	112755	2
359	11276	1
360	1128	1
361	112802	3
362	112840	1
363	112936	3
364	112939	2
365	1130	1
366	1131	1
367	11311	3
368	11313	2
369	11315	1
370	113157	2
371	11316	0
372	113201	2
373	113246	2
374	11331	1
375	11332	1
376	11333	2
377	11334	1
378	11335	1
379	11336	1
380	11343	2
381	11344	1
382	11345	1
383	11346	1
384	114088	1
385	114134	1
386	114294	1
387	114327	3
388	114569	2
389	1147	1
390	114780	2
391	114784	1
392	114786	1
393	114787	1
394	114789	3
395	114793	1
396	114801	3
397	114824	3
398	114827	2
399	114876	3
400	114880	2
401	114882	2
402	114900	2
403	114928	1
404	114971	1
405	114991	1
406	115	1
407	115098	2
408	1152	1
409	115207	2
410	115286	1
411	1153	1
412	115361	3
413	1155	2
414	115557	1
415	115701	2
416	115703	1
417	115704	2
418	1158	1
419	115811	2
420	115817	2
421	115827	2
422	1159	2
423	115948	3
424	1160	1
425	116151	2
426	116228	3
427	116442	2
428	116443	1
429	116835	2
430	116841	2
431	116931	1
432	116984	1
433	116985	1
434	116986	1
435	116987	1
436	116988	1
437	117	1
438	117145	3
439	117159	3
440	117177	1
441	1173	1
442	1174	2
443	1175	1
444	1176	0
445	118	1
446	1181	0
447	1182	3
448	118427	1
449	1186	2
450	118812	1
451	118881	2
452	119	1
453	1191	1
454	12	1
455	120	1
456	1200	3
457	120892	1
458	1209	3
459	1211	1
460	1212	2
461	1213	1
462	121391	3
463	121441	3
464	121504	0
465	122402	0
466	122553	1
467	122961	2
468	123283	1
469	123591	2
470	123879	1
471	124044	0
472	124739	3
473	124801	3
474	124995	3
475	124997	0
476	125113	2
477	125115	3
478	125988	1
479	126003	1
480	126006	0
481	126133	1
482	126298	1
483	126374	1
484	1264	1
485	1266	3
486	1267	1
487	1268	1
488	1271	1
489	1272	1
490	127281	1
491	1277	1
492	127703	3
493	127731	2
494	127795	1
495	1278	1
496	127829	3
497	127833	2
498	128	1
499	128178	2
500	1282	1
501	128312	2
502	1284	1
503	128866	2
504	128869	1
505	129049	3
506	1291	1
507	129138	1
508	129285	1
509	1293	1
510	129446	2
511	129684	2
512	129807	2
513	1302	2
514	130507	2
515	1307	2
516	130813	1
517	131034	1
518	131096	2
519	131118	3
520	1312	2
521	1314	0
522	131405	0
523	131474	2
524	1315	1
525	131544	1
526	131873	0
527	132001	1
528	132204	3
529	132299	2
530	132320	3
531	1327	2
532	132864	1
533	132884	2
534	1329	3
535	133121	3
536	133558	1
537	133686	3
538	1337	1
539	133746	2
540	133957	2
541	1340	2
542	134492	2
543	1345	3
544	1347	3
545	134829	1
546	134957	3
547	1350	3
548	1356	1
549	1362	2
550	1363	1
551	136319	3
552	1374	1
553	138311	2
554	1384	0
555	1386	0
556	1387	0
557	139065	3
558	139322	1
559	139341	1
560	1397	1
561	1398	0
562	139818	1
563	1399	0
564	1400	1
565	140460	2
566	140465	0
567	140469	1
568	140576	1
569	140679	3
570	140710	3
571	140735	1
572	140803	1
573	140807	3
574	140823	3
575	140885	2
576	1410	1
577	142	1
578	142678	0
579	1428	1
580	1429	1
581	143098	1
582	1431	3
583	1432	0
584	1434	2
585	143425	3
586	143471	2
587	1436	0
588	143884	3
589	144100	3
590	144165	2
591	144402	1
592	1445	0
593	1452	1
594	1453	1
595	1454	1
596	1455	1
597	145508	3
598	145567	3
599	145581	1
600	1456	1
601	1457	1
602	145773	2
603	1459	1
604	1460	1
605	146177	2
606	146223	1
607	146395	1
608	1464	1
609	1465	3
610	146691	1
611	146754	2
612	1468	2
613	1471	1
614	147179	1
615	1476	1
616	147746	1
617	147906	2
618	148252	2
619	148281	3
620	1487	1
621	148753	3
622	1488	1
623	149111	2
624	149371	3
625	149465	1
626	1495	1
627	149699	2
628	1499	0
629	1500	1
630	1501	1
631	150209	1
632	1503	2
633	1508	1
634	1509	1
635	150962	1
636	151011	2
637	151056	2
638	151393	2
639	151742	1
640	151963	3
641	152007	2
642	152100	2
643	152185	3
644	152206	3
645	1523	2
646	152330	2
647	152404	1
648	152485	2
649	1525	2
650	152503	1
651	152789	2
652	1528	3
653	153090	1
654	1537	3
655	153733	3
656	1540	3
657	154043	0
658	154661	1
659	154796	3
660	154810	1
661	156	1
662	157285	1
663	157378	2
664	157680	1
665	157807	1
666	157922	3
667	158	3
668	158471	2
669	1595	1
670	159989	3
671	16	3
672	160	1
673	1600	1
674	1602	2
675	160418	2
676	1605	1
677	160622	1
678	161	1
679	1610	2
680	1612	1
681	1613	1
682	161436	1
683	1615	1
684	161725	2
685	161742	1
686	162	1
687	1620	1
688	1622	1
689	1627	1
690	1629	3
691	163	1
692	1630	1
693	1632	3
694	163259	2
695	1636	0
696	1639	3
697	164	1
698	1641	3
699	1642	1
700	1645	1
701	1650	3
702	165215	1
703	1653	2
704	1654	0
705	1655	1
706	1656	3
707	1657	2
708	1660	1
709	1662	1
710	166336	1
711	1665	1
712	1666	0
713	166614	1
714	166647	1
715	166785	2
716	1674	3
717	167691	3
718	1678	2
719	170690	1
720	170692	2
721	170961	1
722	171023	1
723	171024	0
724	1717	3
725	1723	1
726	1727	2
727	1728	3
728	1729	1
729	1730	1
730	1731	2
731	1737	2
732	1738	0
733	1739	0
734	1740	0
735	1741	0
736	1742	0
737	1743	1
738	1756	1
739	1759	0
740	176	1
741	1762	0
742	1763	2
743	1767	1
744	1769	1
745	177	1
746	1778	3
747	178	1
748	1780	3
749	1781	3
750	1783	1
751	1785	1
752	1786	1
753	1793	0
754	1794	1
755	1795	1
756	18	1
757	1804	1
758	1808	1
759	1809	1
760	1819	1
761	1821	1
762	1828	2
763	1832	3
764	1837	1
765	1838	3
766	1845	1
767	1846	2
768	1854	3
769	1855	1
770	1856	3
771	1857	3
772	1859	1
773	1891	3
774	1892	1
775	19	1
776	1901	0
777	191	0
778	1915	1
779	1917	1
780	192111	0
781	192666	3
782	192669	0
783	192683	1
784	1933	2
785	1936	2
786	1937	1
787	1938	1
788	1947	1
789	1948	1
790	1951	1
791	1952	3
792	1954	1
793	1956	0
794	1958	2
795	196051	2
796	196374	3
797	196403	0
798	1965	1
799	1967	1
800	1968	3
801	1969	0
802	197131	1
803	1973	1
804	197322	2
805	197358	2
806	1974	2
807	1975	1
808	1977	2
809	1981	1
810	1982	1
811	1983	1
812	1984	2
813	199223	2
814	1993	2
815	1994	1
816	1995	1
817	1996	1
818	199731	3
819	199953	2
820	2	1
821	20	1
822	200081	3
823	200162	1
824	200205	3
825	200424	0
826	200576	2
827	200734	2
828	200844	3
829	2009	0
830	200933	1
831	2010	2
832	2011	1
833	201161	2
834	201475	1
835	201562	3
836	201595	2
837	201625	2
838	2017	1
839	2020	2
840	2021	2
841	2023	1
842	202333	1
843	2026	1
844	2027	1
845	2029	1
846	203	2
847	203068	1
848	203238	1
849	2033	0
850	2035	0
851	2036	1
852	2037	1
853	2038	1
854	2039	2
855	2040	2
856	2042	3
857	2043	0
858	2044	1
859	2045	1
860	2046	1
861	2047	1
862	2048	1
863	2049	1
864	205	3
865	2050	1
866	2051	2
867	2053	3
868	2058	2
869	2059	1
870	2060	1
871	2066	0
872	207	0
873	2079	1
874	208	1
875	2098	1
876	21	1
877	210	3
878	2107	0
879	2108	2
880	2109	2
881	2110	3
882	2125	3
883	213	1
884	2130	1
885	2132	1
886	214	3
887	215	3
888	2150	2
889	2152	1
890	2157	1
891	216	3
892	217	1
893	2170	2
894	2173	2
895	2177	1
896	2180	2
897	2181	2
898	2182	1
899	2184	1
900	2185	1
901	219	0
902	219287	3
903	2193	1
904	2194	3
905	2197	2
906	219738	2
907	219771	1
908	219793	2
909	219927	3
910	22	0
911	220164	2
912	220988	1
913	221	2
914	221037	1
915	221061	1
916	221092	2
917	221178	1
918	221184	1
919	221322	2
920	221400	1
921	221424	2
922	221545	1
923	221613	2
924	221692	2
925	221935	2
926	221981	1
927	222236	1
928	2224	3
929	222950	1
930	223	3
931	2235	1
932	2239	2
933	224	2
934	2242	1
935	2243	2
936	2244	1
937	2245	1
938	2247	1
939	225	3
940	2257	1
941	226	1
942	2261	1
943	2263	1
944	2266	1
945	2268	1
946	2271	1
947	2273	1
948	2274	1
949	22794	1
950	2280	1
951	22800	1
952	22808	1
953	2281	1
954	22820	0
955	22821	0
956	22824	3
957	22826	2
958	22832	3
959	22836	3
960	22837	1
961	22839	0
962	22841	1
963	22843	1
964	22844	1
965	22848	0
966	22849	1
967	22852	3
968	22853	1
969	22854	3
970	22859	1
971	2286	1
972	22864	1
973	22865	2
974	22866	1
975	2287	1
976	22870	3
977	22871	0
978	22872	1
979	22874	3
980	22878	2
981	2288	1
982	22883	1
983	22884	2
984	22885	2
985	22890	2
986	22891	2
987	22895	1
988	229	1
989	2290	1
990	22902	3
991	22905	1
992	22906	3
993	22907	1
994	22908	2
995	22911	2
996	22913	1
997	22915	2
998	22919	3
999	22920	1
1000	22921	1
1001	22924	3
1002	22927	1
1003	22930	1
1004	22931	2
1005	22933	0
1006	22938	1
1007	22941	0
1008	22948	1
1009	22954	1
1010	22978	2
1011	22979	3
1012	22980	1
1013	22981	3
1014	22983	1
1015	22984	3
1016	22985	1
1017	22990	2
1018	22992	1
1019	22994	3
1020	22995	3
1021	22998	1
1022	22999	1
1023	23	2
1024	230	2
1025	23001	2
1026	23002	1
1027	23007	3
1028	23011	3
1029	23012	1
1030	23013	1
1031	23017	1
1032	23019	1
1033	23020	1
1034	23023	1
1035	23024	0
1036	23025	1
1037	23026	1
1038	23028	3
1039	23031	1
1040	23033	2
1041	23036	2
1042	23037	1
1043	23039	1
1044	23040	1
1045	23041	1
1046	23043	1
1047	23046	1
1048	23047	2
1049	23048	2
1050	23049	1
1051	23052	3
1052	23053	0
1053	23060	2
1054	23061	1
1055	23065	1
1056	23066	3
1057	23071	1
1058	23072	2
1059	23074	3
1060	23075	1
1061	23077	1
1062	23078	3
1063	23085	3
1064	23086	3
1065	23090	2
1066	23092	1
1067	23094	3
1068	23095	1
1069	23096	1
1070	231	1
1071	23102	0
1072	23107	3
1073	23108	1
1074	23109	1
1075	23111	1
1076	23112	3
1077	23113	1
1078	23114	1
1079	23116	2
1080	23122	1
1081	23127	2
1082	23129	1
1083	23131	1
1084	23136	1
1085	23137	2
1086	23138	2
1087	2314	2
1088	23140	1
1089	23143	1
1090	23145	0
1091	23151	2
1092	23152	2
1093	23154	2
1094	23155	2
1095	23157	2
1096	2316	0
1097	23161	2
1098	23162	1
1099	23163	2
1100	23164	1
1101	23165	1
1102	23167	1
1103	2317	1
1104	23170	1
1105	23176	1
1106	23177	2
1107	2318	1
1108	23180	3
1109	23181	1
1110	23186	1
1111	23187	2
1112	2319	1
1113	23191	0
1114	23193	0
1115	23195	2
1116	23196	0
1117	23197	1
1118	23199	1
1119	23201	1
1120	23203	3
1121	23204	2
1122	23205	1
1123	23208	2
1124	23209	1
1125	2321	0
1126	23211	1
1127	23215	2
1128	23216	1
1129	23218	2
1130	23221	1
1131	23223	3
1132	23224	1
1133	23225	2
1134	23228	1
1135	23229	2
1136	23230	1
1137	23233	2
1138	23234	2
1139	23236	1
1140	23237	1
1141	2324	1
1142	23242	0
1143	23243	3
1144	23244	2
1145	23248	1
1146	23250	3
1147	23251	3
1148	23254	1
1149	23255	2
1150	23256	1
1151	23258	1
1152	23263	1
1153	23265	1
1154	23266	1
1155	23268	0
1156	23269	2
1157	23270	1
1158	23271	3
1159	23277	1
1160	23279	2
1161	23281	3
1162	23284	3
1163	23285	2
1164	23286	1
1165	23287	1
1166	23288	1
1167	23293	1
1168	23294	3
1169	23295	2
1170	23301	2
1171	23303	1
1172	23304	2
1173	23307	3
1174	23309	1
1175	23310	2
1176	23314	2
1177	23316	2
1178	23317	1
1179	2332	1
1180	23321	1
1181	23322	3
1182	23325	0
1183	23327	0
1184	23328	1
1185	23331	3
1186	23332	3
1187	23334	2
1188	23335	2
1189	23336	1
1190	23339	2
1191	23344	2
1192	23345	1
1193	23347	2
1194	23348	1
1195	23349	0
1196	2335	1
1197	23352	2
1198	23353	1
1199	23355	3
1200	23358	1
1201	23362	1
1202	23365	1
1203	23367	2
1204	23368	3
1205	23370	0
1206	23371	1
1207	23373	2
1208	23376	2
1209	23380	1
1210	23381	0
1211	23382	3
1212	23384	2
1213	23385	1
1214	23387	2
1215	23389	2
1216	23390	1
1217	23392	1
1218	23394	1
1219	23395	3
1220	23396	1
1221	23405	2
1222	23406	1
1223	23408	3
1224	23410	2
1225	23412	0
1226	23416	3
1227	23417	1
1228	23420	1
1229	23423	2
1230	23426	1
1231	23428	2
1232	23431	0
1233	23433	1
1234	23435	1
1235	23438	3
1236	23446	2
1237	23450	1
1238	23451	1
1239	23466	2
1240	23474	1
1241	23478	3
1242	23479	3
1243	23481	2
1244	23499	1
1245	23500	2
1246	23503	3
1247	23504	1
1248	23505	1
1249	23507	0
1250	23511	1
1251	23513	0
1252	23517	0
1253	23518	3
1254	23521	1
1255	23523	1
1256	23524	1
1257	23527	1
1258	23530	2
1259	23534	2
1260	23542	1
1261	23543	1
1262	23544	2
1263	23548	1
1264	23549	2
1265	23550	3
1266	23558	1
1267	23560	2
1268	23576	1
1269	23580	1
1270	23581	1
1271	23589	2
1272	23592	2
1273	23597	3
1274	23598	3
1275	23603	3
1276	23607	0
1277	23609	1
1278	23616	2
1279	23633	1
1280	23636	3
1281	23637	3
1282	23644	1
1283	23646	1
1284	23647	3
1285	23654	1
1286	23657	2
1287	23659	3
1288	23670	2
1289	23673	2
1290	23705	1
1291	23708	2
1292	23710	1
1293	23761	3
1294	23762	1
1295	23770	2
1296	23780	2
1297	23786	2
1298	23788	3
1299	24	2
1300	24137	2
1301	24149	2
1302	246213	3
1303	246269	3
1304	2475	1
1305	249	2
1306	2495	1
1307	2512	1
1308	2521	1
1309	2530	1
1310	253260	1
1311	2533	1
1312	2534	0
1313	253559	3
1314	2539	2
1315	253943	1
1316	253959	1
1317	254048	2
1318	254102	1
1319	254122	3
1320	254263	3
1321	254427	1
1322	2547	1
1323	2548	2
1324	254863	1
1325	2550	0
1326	255057	2
1327	255252	1
1328	2554	2
1329	2555	2
1330	2556	2
1331	255626	2
1332	2560	2
1333	2561	1
1334	256158	2
1335	2562	2
1336	256309	2
1337	2566	1
1338	256714	3
1339	256957	2
1340	2571	1
1341	257160	2
1342	257194	1
1343	2572	2
1344	257218	2
1345	257407	3
1346	25758	1
1347	25777	1
1348	25782	3
1349	25791	1
1350	25793	1
1351	25796	2
1352	2580	1
1353	25801	2
1354	2581	2
1355	25813	2
1356	25814	0
1357	25821	2
1358	25822	1
1359	25824	1
1360	25830	1
1361	25831	0
1362	25836	2
1363	25839	2
1364	2584	0
1365	25843	1
1366	25851	2
1367	25852	2
1368	25873	1
1369	25874	1
1370	25875	3
1371	25880	1
1372	25885	2
1373	259	1
1374	2590	1
1375	25900	0
1376	25901	2
1377	25902	3
1378	25912	3
1379	25914	2
1380	259173	3
1381	25921	1
1382	259217	1
1383	259232	3
1384	25924	1
1385	25925	1
1386	259266	1
1387	25927	2
1388	25930	1
1389	25932	1
1390	25934	1
1391	25940	2
1392	25941	2
1393	25953	2
1394	25959	3
1395	2596	1
1396	25960	1
1397	25963	2
1398	2597	1
1399	25977	2
1400	25978	2
1401	25989	1
1402	25994	1
1403	25999	2
1404	26000	3
1405	26003	1
1406	26010	2
1407	26011	2
1408	26012	1
1409	26019	1
1410	26024	3
1411	26027	2
1412	26031	1
1413	26036	1
1414	26037	0
1415	26040	2
1416	260425	0
1417	26045	1
1418	26046	0
1419	26047	1
1420	26049	2
1421	26050	3
1422	26051	3
1423	26052	0
1424	26056	3
1425	26057	1
1426	26058	1
1427	26059	1
1428	26060	1
1429	26063	2
1430	26084	3
1431	26086	2
1432	26090	3
1433	26091	2
1434	26094	1
1435	26098	1
1436	26100	1
1437	26115	1
1438	26127	0
1439	26128	1
1440	26130	0
1441	26133	2
1442	26135	1
1443	26146	1
1444	26154	1
1445	26160	1
1446	26168	1
1447	2617	0
1448	261726	2
1449	26207	1
1450	26227	2
1451	26229	3
1452	26230	1
1453	26232	1
1454	26270	1
1455	26275	3
1456	26276	3
1457	26278	2
1458	26286	0
1459	26289	1
1460	2629	1
1461	2631	1
1462	2632	1
1463	26353	1
1464	26354	1
1465	26355	1
1466	2639	1
1467	26470	1
1468	2648	0
1469	26504	2
1470	26505	2
1471	26507	2
1472	26509	3
1473	26515	2
1474	26517	2
1475	26519	3
1476	26520	3
1477	26523	1
1478	26575	0
1479	26578	1
1480	26580	3
1481	26589	3
1482	26608	3
1483	2661	1
1484	2664	3
1485	2665	3
1486	266553	1
1487	266727	1
1488	2670	3
1489	2673	0
1490	2674	1
1491	26750	1
1492	2686	3
1493	26873	2
1494	26953	3
1495	26958	0
1496	26960	3
1497	2697	1
1498	26973	1
1499	26985	1
1500	26986	0
1501	26994	1
1502	26999	2
1503	27	0
1504	27005	0
1505	27020	3
1506	27031	1
1507	27032	3
1508	27034	2
1509	27043	1
1510	27044	2
1511	27065	2
1512	27067	1
1513	27068	3
1514	27072	1
1515	27089	1
1516	27095	2
1517	271	2
1518	2710	3
1519	27101	0
1520	27124	1
1521	27125	1
1522	27127	2
1523	2713	2
1524	27130	1
1525	27131	1
1526	27132	2
1527	27133	2
1528	27141	2
1529	27145	1
1530	27148	1
1531	27161	1
1532	27165	2
1533	27175	0
1534	27183	2
1535	27229	3
1536	27236	3
1537	27239	2
1538	27243	2
1539	27247	3
1540	27248	1
1541	27255	1
1542	273	1
1543	2730	1
1544	27316	1
1545	27327	3
1546	27339	1
1547	27340	2
1548	27342	1
1549	27343	1
1550	27347	1
1551	2739	2
1552	274	1
1553	2741	2
1554	27429	1
1555	2743	1
1556	27430	3
1557	2744	2
1558	27445	1
1559	2745	1
1560	2746	1
1561	2752	1
1562	2767	1
1563	2768	1
1564	2770	0
1565	2771	0
1566	2773	0
1567	2774	0
1568	2775	0
1569	2776	1
1570	2778	1
1571	2781	0
1572	2782	0
1573	2783	0
1574	2784	0
1575	2785	0
1576	2786	0
1577	2788	0
1578	2794	2
1579	2800	3
1580	2801	3
1581	2802	1
1582	2803	1
1583	2804	1
1584	2805	1
1585	2806	1
1586	2810	0
1587	2817	3
1588	2819	1
1589	2821	0
1590	2823	3
1591	2824	3
1592	282973	1
1593	282974	1
1594	282991	2
1595	28316	2
1596	283234	3
1597	283373	3
1598	283450	1
1599	283455	1
1600	283635	3
1601	283638	3
1602	283742	2
1603	283820	2
1604	283871	1
1605	284069	3
1606	284111	3
1607	284119	1
1608	284217	2
1609	284273	3
1610	284403	0
1611	284434	0
1612	284439	2
1613	284656	2
1614	284992	2
1615	28512	3
1616	285172	3
1617	285313	3
1618	285513	1
1619	285527	2
1620	285590	0
1621	285636	0
1622	286	1
1623	286046	2
1624	286077	1
1625	286205	2
1626	286410	2
1627	287	1
1628	2870	1
1629	2873	1
1630	2876	1
1631	2879	1
1632	288	1
1633	2885	0
1634	2887	0
1635	2890	1
1636	2891	1
1637	2892	1
1638	2893	1
1639	2894	1
1640	2895	1
1641	28952	3
1642	28956	3
1643	28957	3
1644	28958	1
1645	28964	1
1646	28966	1
1647	2897	2
1648	28973	2
1649	28976	1
1650	2898	2
1651	28981	3
1652	28985	0
1653	28988	0
1654	2899	0
1655	28992	2
1656	29	1
1657	2900	3
1658	2901	2
1659	2902	0
1660	29028	2
1661	2903	0
1662	2904	0
1663	2905	0
1664	2906	0
1665	29062	1
1666	29078	3
1667	29088	3
1668	2909	2
1669	29091	3
1670	29094	2
1671	291	0
1672	2911	0
1673	29110	3
1674	29117	1
1675	29119	1
1676	2912	2
1677	29127	1
1678	2913	1
1679	2914	1
1680	2915	1
1681	2917	1
1682	2918	1
1683	292	2
1684	2923	1
1685	2926	1
1686	293	1
1687	2931	1
1688	2932	1
1689	2934	1
1690	2935	1
1691	2936	2
1692	2941	1
1693	2944	1
1694	2946	2
1695	2947	1
1696	2949	2
1697	2950	1
1698	2954	1
1699	2957	2
1700	2969	1
1701	2975	1
1702	29760	1
1703	29761	2
1704	29763	1
1705	29767	1
1706	2977	1
1707	29789	2
1708	29801	3
1709	2983	1
1710	29843	2
1711	29850	1
1712	29855	2
1713	2987	2
1714	29888	1
1715	29919	1
1716	2992	1
1717	29920	2
1718	29924	1
1719	29927	1
1720	29934	1
1721	29941	1
1722	29944	2
1723	29953	3
1724	29957	3
1725	29959	1
1726	29965	1
1727	29966	1
1728	29968	2
1729	2997	1
1730	29978	1
1731	29979	1
1732	29982	1
1733	29993	1
1734	30	2
1735	3000	1
1736	30000	1
1737	30011	0
1738	3005	1
1739	3006	0
1740	3007	0
1741	3008	1
1742	3009	0
1743	301	1
1744	3012	0
1745	3014	1
1746	3015	1
1747	3018	2
1748	302	0
1749	3020	1
1750	3021	1
1751	3024	0
1752	3028	2
1753	3029	2
1754	3030	2
1755	3032	1
1756	3033	1
1757	3035	2
1758	3039	1
1759	3043	1
1760	3045	2
1761	3046	2
1762	3050	2
1763	3054	0
1764	3055	0
1765	306	1
1766	3064	1
1767	3066	1
1768	3069	1
1769	307	1
1770	3070	2
1771	3074	3
1772	3075	1
1773	308	1
1774	30811	2
1775	30818	1
1776	30819	1
1777	30820	2
1778	30833	2
1779	30844	1
1780	30845	1
1781	30846	2
1782	30849	1
1783	30851	1
1784	309	1
1785	3092	1
1786	3093	1
1787	3094	1
1788	3096	1
1789	30968	2
1790	3097	1
1791	3098	2
1792	3099	1
1793	31	1
1794	310	1
1795	3101	1
1796	311	1
1797	3141	0
1798	3145	2
1799	3146	1
1800	3148	1
1801	3149	2
1802	3155	1
1803	3159	1
1804	316	1
1805	3161	0
1806	3163	2
1807	317	1
1808	3176	1
1809	317719	1
1810	317772	0
1811	3178	1
1812	3181	1
1813	3182	1
1814	3183	1
1815	3184	1
1816	3185	1
1817	3187	1
1818	3188	1
1819	3189	1
1820	3190	1
1821	3191	1
1822	319101	1
1823	3192	1
1824	320	1
1825	3208	2
1826	321	1
1827	322	1
1828	324	1
1829	3240	1
1830	3241	2
1831	3251	2
1832	3265	2
1833	326624	3
1834	326625	1
1835	3267	1
1836	3268	1
1837	3269	3
1838	327	2
1839	3276	1
1840	3280	1
1841	3281	2
1842	3295	3
1843	3299	3
1844	33	1
1845	3300	0
1846	3301	3
1847	3303	0
1848	3304	0
1849	3305	1
1850	3306	0
1851	3308	1
1852	3309	1
1853	3310	2
1854	3312	1
1855	3313	1
1856	3315	1
1857	3320	0
1858	3321	0
1859	3324	1
1860	3326	0
1861	3329	2
1862	3336	1
1863	3337	1
1864	3339	1
1865	334	1
1866	335	1
1867	337	3
1868	3376	2
1869	338	1
1870	3382	1
1871	338699	1
1872	338785	3
1873	339122	1
1874	339766	1
1875	339829	3
1876	339965	2
1877	34	3
1878	340371	2
1879	340527	1
1880	3416	2
1881	341640	2
1882	3417	2
1883	3418	1
