id	0	1	2	3
0	0	0.992335661527744	0.00398990404010696	0.00367443443214929
1	0.514036390284102	0.10993645480964	0.104863646024945	0.271163508881312
2	0	0	0	1
3	0.0316053466376973	0.420502804108997	0.490189395046435	0.0577024542068702
4	0	0	0.999992917475718	7.08252428229911e-06
5	0	0	0	1
6	0	0	0.921855803309965	0.0781441966900347
7	0.0688235441015458	0.633435347388923	0.191629175357856	0.106111933151676
8	0.0331680516661673	0.464577972888363	0.147416927428123	0.354837048017346
9	0.912517370202686	0.0634400773428073	0.0171527201855843	0.00688983226892287
10	0	0.997903649110457	0.00198686327221297	0.000109487617330109
11	0.0228381004237648	0.850523946629038	0.0865255064068216	0.0401124465403752
12	0	0	0	1
13	0	0	0.998060468935312	0.00193953106468849
14	0.00766443849773798	0.372734801640703	0.489119546801652	0.130481213059907
15	0	0.466080639530763	0.516215490726562	0.0177038697426756
16	0.0116765133685292	0.518476860614836	0.444242439134889	0.0256041868817463
17	0.0113082954388169	0.0540008718836362	0.0450046533054254	0.889686179372121
18	1	0	0	0
19	0.185721398410124	0.304315354916281	0.326712567935446	0.183250678738149
20	0.0578396646032822	0.190183483658356	0.659279460175074	0.0926973915632886
21	0.01479209815589	0.973460831771449	0.00919700500069304	0.00255006507196761
22	0.108683107779329	0.183906265965583	0.693662700275491	0.0137479259795977
23	0	0	0	1
24	0.00760818358005347	0.891078146750335	0.0420679020524245	0.0592457676171868
25	0.068823544101544	0.633435347388795	0.191629175357989	0.106111933151672
26	0.00916059429187461	0.161494212291397	0.794651274333377	0.0346939190833513
27	0.0316009455869417	0.420718669485848	0.489986760684183	0.0576936242430269
28	0.00134921871162351	0.0354815803756227	0.0100157171878388	0.953153483724915
29	0	0.000810332979632638	0.000146247302205769	0.999043419718162
30	0	9.54361639915298e-05	0	0.999904563836008
31	0.00799579124033292	0.0527110464560031	0.174928750532309	0.764364411771355
32	0	1	0	0
33	1	0	0	0
34	0.641144319633959	0.0081081432676783	0	0.350747537098362
35	1	0	0	0
36	0.00158182928616026	0.010307944628262	0.00863300918004355	0.979477216905534
37	0	3.30379545141436e-05	0	0.999966962045486
38	0	0.97012698150538	0	0.0298730184946199
39	0.0413132756798644	0.389866595408286	0.475690149485511	0.0931299794263385
40	0	0.0624877118802105	0	0.937512288119789
41	0	1	0	0
42	0.0316034890821445	0.420593914606183	0.490103868978169	0.0576987273335031
43	0.000340024362861851	0.0040894362775854	0.00369498655025128	0.991875552809302
44	0.518726318718236	0.105651970362124	0.119918413427943	0.255703297491697
45	0.0127950508300171	0.689183474458745	0.271404319973396	0.0266171547378415
46	0.009618278157489	0.135154660442462	0.835394214033209	0.01983284736684
47	0	0	0	1
48	0	0.0261268222086193	0.928717085888369	0.0451560919030112
49	0	0.999996112549146	0	3.88745085437722e-06
50	0.00694736529049129	0.799180594854307	0.183434760374679	0.0104372794805225
51	0	0	1.27045792227882e-09	0.999999998729542
52	0.0329765012504364	0.240501131793014	0.163125451165111	0.563396915791438
53	0.00200769244498708	0.0215011460574114	0.941593383818719	0.0348977776788827
54	0	0	1	0
55	0.0296755864405414	0.807652567295559	0.112959573556854	0.0497122727070455
56	0	0	0	1
57	0.0983183835225509	0.264028945480085	0.502554154124096	0.135098516873268
58	0.999473163832665	0.000526836167335381	0	0
59	0.00284125400678145	0.969393254161458	0.0124129400173593	0.0153525518144016
60	0	0.957466340896099	0	0.0425336591039009
61	1	0	0	0
62	0	0.847687000751133	0.15156644087806	0.000746558370806737
63	0.0244729847025889	0.0237068717070464	0.92214148824596	0.0296786553444048
64	0	0	0	1
65	0	0.0149264109959952	0.983956821515201	0.00111676748880413
66	0	0	0	1
67	0	0	0	1
68	0	0.999993799878273	1.90484869645443e-07	6.00963685702863e-06
69	0	0.10722818831691	0.888622587328801	0.004149224354289
70	0	0.999595022262234	0	0.000404977737765744
71	0.0315940535146558	0.421061742753673	0.489659767822464	0.0576844359092063
72	0	0.00042582890995489	0	0.999574171090045
73	1	0	0	0
74	0.0688112983264933	0.632941174154125	0.192150503347342	0.10609702417204
75	0	0.998949729912485	0	0.0010502700875147
76	0.0295588789822445	0.13762509078739	0.466724861166489	0.366091169063877
77	0.0649651744475172	0.314420648184008	0.499953128981558	0.120661048386917
78	0.998336191998913	0.00160236992393119	0	6.14380771563029e-05
79	0	0.962197468885191	0	0.0378025311148091
80	0.192949476639258	0.441680987720089	0.332418432802543	0.0329511028381096
81	0	0	0.999984773992345	1.5226007655053e-05
82	0	0.00387500007758168	0.995885585157021	0.000239414765397576
83	0.000557925564294733	0.00514233663458207	0.992928680651349	0.00137105714977474
84	0	0	0	1
85	0	0	0	1
86	0	0	1	0
87	0.0295639868053072	0.137643766721618	0.466857507679268	0.365934738793807
88	0.0410559472464158	0.0210589499789695	0.908125913125618	0.0297591896489968
89	0	0.960660364991065	0.0196860251389138	0.0196536098700208
90	0.0316034867905631	0.420593868415377	0.490103921511408	0.0576987232826519
91	0.00134265206815801	0.0350816179413269	0.00994078534162847	0.953634944648887
92	0.00770369612668509	0.178348702948424	0.454707023763041	0.35924057716185
93	1	0	0	0
94	0.912723052720125	0.0552726311037735	0.017247513633026	0.0147568025430751
95	0	0.995067209449734	0	0.00493279055026567
96	0	0	1	0
97	0.0674156644342967	0.576609202757449	0.251501737614826	0.104473395193429
98	0.912307555071399	0.0636782684229592	0.0171029300409729	0.00691124646466937
99	0.0150553877876657	0.0870583169202863	0.869436599983781	0.0284496953082667
100	0	0	0.0079433340861756	0.992056665913824
101	0.0577804587716439	0.191060256711829	0.586802669634512	0.164356614882014
102	0.684897375638342	0.135498390238344	0.1147391692174	0.0648650649059145
