id	0	1	2	3
0	0.00173634907576858	0.953460653710356	0.0270230663878988	0.0177799308259764
1	0.00399339443810535	0.472636599900908	0.182786309385932	0.340583696275054
2	1.05281695746091e-21	1	0	0
3	0.0337008423264066	0.449168849974458	0.474120087568325	0.0430102201308105
4	1	0	0	0
5	3.20407838994383e-09	0.999999996795922	0	0
6	0.000103361086170164	0.999863800251951	0	3.28386618783551e-05
7	0.060484442160899	0.634240184225645	0.19648599827428	0.108789375339175
8	0.033338140127277	0.487904293101109	0.43543424282213	0.043323323949484
9	0.00499228991388623	0.0976148546746829	0.0128810067704207	0.88451184864101
10	0.000633961129837065	0.999366038870163	0	0
11	0.0255382973589274	0.841109904195684	0.0904920774313605	0.0428597210140286
12	2.81775267011581e-09	0.999999997182247	0	0
13	1	0	0	0
14	0.0112013072652082	0.316978718964205	0.665909162307086	0.00591081146350155
15	0.0607028722787904	0.936176872161068	0	0.00312025556014181
16	0.0495727373342386	0.651325592306724	0.278477002553719	0.0206246678053179
17	0.0158175376564368	0.0853131199917851	0.883518108161186	0.0153512341905922
18	0	0	1	0
19	0.132443363385807	0.653254259815732	0.0461842112711482	0.168118165527312
20	0.0512582393514305	0.217511301271834	0.661120454494665	0.0701100048820703
21	0	0.950590843922672	0.0494091560773283	0
22	0.0061901204660841	0.863364453654358	0.0223982250482022	0.108047200831355
23	1	0	0	0
24	0.00616458660017632	0.908909421050773	0.069286164824895	0.0156398275241554
25	0.0604844417136598	0.634240175482383	0.196485996414844	0.108789386389113
26	0.00979372266729423	0.935270717886719	0.0405157658697299	0.0144197935762565
27	0.0256466169347854	0.835908720643823	0.0955829395475417	0.0428617228738503
28	0.981186593529137	0.0150497094968438	0.00294713589416425	0.00081656107985494
29	0	0.991884724806693	0	0.00811527519330677
30	0	0.999995629991819	0	4.37000818050245e-06
31	0.84526987062465	0.0456577060350493	0.102201351072654	0.00687107226764752
32	0	0	0	1
33	0	0	1	0
34	0.703642003398378	0.0246584942577144	0.00160042823105824	0.270099074112849
35	0	0	1	0
36	0.991516153280815	0.00486056615145692	0.00273734261833411	0.000885937949394124
37	0	0.999609030121443	0	0.000390969878557027
38	0.563608607456277	0.418348828745333	0.0180425637983898	0
39	0.183563801303817	0.511852019135132	0.219816010979116	0.084768168581936
40	0.844121665090182	0.145620159440189	0.0046093737687602	0.0056488017008678
41	0	0.997041350930992	0	0.00295864906900816
42	0.0336982825266582	0.449291763795335	0.473999780744069	0.0430101729339379
43	0.0866522294065561	0.869805274634892	0	0.0435424959585521
44	0.0430926715227732	0.20279756439823	0.392513518434716	0.361596245644281
45	0.0168378270444008	0.704740119320261	0.258375304213691	0.0200467494216474
46	0.0198919883854454	0.384801463013037	0.509449621161291	0.0858569274402263
47	0	1	0	0
48	0.0175996210437361	0.337014587489298	0.644512597329462	0.000873194137504163
49	0	1	0	0
50	0.00221852925804823	0.978293533554008	0.0109763789769005	0.00851155821104319
51	0	0	0	1
52	0.183382415464582	0.666673959189859	0.128925489833398	0.0210181355121604
53	0.040622979883518	0.0331931915910871	0.92400089495609	0.00218293356930534
54	0	0	0	1
55	0.0298176999773506	0.324802193938389	0.0877208671039507	0.557659238980309
56	0.00108620432392585	0.998913795676074	0	0
57	0.0767008063895476	0.304046705374226	0.490733833314717	0.12851865492151
58	0	0	1	0
59	0.058361303976939	0.128740390764957	0.0145774220422556	0.798320883215848
60	0	0.852930297181061	0.0146969991660311	0.132372703652908
61	0	0	1	0
62	0.000343872412727728	0.999656127587272	0	0
63	0.160009917660321	0.479360642449369	0.279293947984106	0.0813354919062031
64	1	0	0	0
65	0.000909169918447408	0.0267225397340442	0.971952543250593	0.00041574709691518
66	8.28596404228733e-10	0.999999999171404	0	0
67	1	0	0	0
68	1	0	0	0
69	0.00464334051731586	0.693132471595269	0.297768526374532	0.00445566151288296
70	0	0.997308451154009	0.00269154884599085	0
71	0.0337068297400852	0.457031295857882	0.466249159729033	0.0430127146729999
72	0	0.955013614170021	0	0.0449863858299789
73	0	0	1	0
74	0.0604844148374029	0.634237554867261	0.196488898214318	0.108789132081019
75	0.00363899797964072	0.996361002020359	0	0
76	0.924286752522369	0.0392901235491395	0.0258321273833174	0.0105909965451745
77	0.541541412333607	0.213080190862115	0.15971936763856	0.0856590291657183
78	0.00181733019510234	0.980766684270821	0.0174159855340767	0
79	0.00223306939759814	0.996607440506718	0	0.00115949009568345
80	0.015084514893757	0.619028499612144	0.276336494044113	0.0895504914499868
81	0.864291615271526	0.135708384728474	0	0
82	0.0276935639426143	0.963347381462424	0	0.00895905459496165
83	0.00107296750255265	0.0099359715622399	0.988405370223689	0.000585690711517938
84	1	0	0	0
85	1	0	0	0
86	0.99962017373374	0.000379826266260381	0	0
87	0.0158175375804581	0.08531311844591	0.883518109900552	0.0153512340730804
88	0.73824090590996	0.0394894783122835	0.0500617630853984	0.172207852692358
89	0.00188542314111486	0.997927569030016	0	0.000187007828868853
90	0.0158231505621301	0.0854273209333409	0.883389613181748	0.015359915322781
91	0.129946750137061	0.21469868963652	0.647580108461505	0.00777445176491411
92	0.257138492218975	0.338140876595672	0.389787979594848	0.0149326515905043
93	0	0	1	0
94	0.00501947622572748	0.0971220891823432	0.0134404504286346	0.884417984163295
95	0.000861802313356489	0.960250393969441	0.0388878037172021	0
96	0	0	0	1
97	0.0610225513301656	0.633364130515148	0.196881921577501	0.108731396577186
98	0.0860700369617152	0.73250508643287	0.181424876605415	0
99	0.0332755006237032	0.444790136309546	0.479484739903557	0.0424496231631941
100	0	0.99999880199455	0	1.19800544988047e-06
101	0.0512582471463506	0.217511653245616	0.661120062056881	0.0701100375511518
102	0.0365696659971059	0.166720422884452	0.0970581700025557	0.699651741115887
103	0.00501310881109583	0.0312092554107501	0.0118569258362464	0.951920709941908
104	0.0313235413586	0.31810178388262	0.579656452334633	0.0709182224241478
105	0.000215928171681407	0.999784071828319	0	0
106	0.551380242394252	0.207687719963584	0.158993952100727	0.0819380855414369
107	4.65968059980886e-06	0.999969999295784	2.53410236158171e-05	0
108	0.99964630995499	0.000353690045009486	0	0
109	0.00113210168056063	0.970649646036928	0.0170542534924488	0.0111639987900628
110	0.9243231329065	0.039281282726283	0.0258063235527774	0.01058926081444
111	0.0448125960592141	0.924750985600562	0.0238354047776053	0.00660101356261869
112	2.09403578440446e-05	0.999979059642156	0	0
113	0.0842219010562649	0.471199374272895	0.2733541942538	0.17122453041704
114	0	0.993658726663876	0.0063412733361236	0
115	0.00304441625499675	0.979059108397417	0.0134670873355857	0.00442938801200029
116	0	1	0	0
117	0.00904772912549246	0.5977302904917	0.320754513736635	0.0724674666461727
118	0	0.946799287537193	0.0532007124628066	0
119	0.00234443761366427	0.996189282972364	0	0.00146627941397214
120	4.30165306217418e-08	0.999999956983469	0	0
121	0	0	1	0
122	0	0	1	0
123	0.998036264093359	0.00119198283699885	0.00026349411963437	0.000508258950008278
124	0.937524086843256	0.00405619675307903	0.00018941773270755	0.0582302986709569
125	0.000246146681686431	0.00372268072989577	0.995184149125191	0.000847023463226927
126	0	0.998826154398639	0	0.00117384560136074
127	0.0512582393514305	0.217511301271834	0.661120454494665	0.0701100048820703
128	0.0119509495410172	0.682774293138496	0.164067910955429	0.141206846365058
129	0.0255438031086668	0.840845439287935	0.0907507937404175	0.0428599638629808
130	0.137687081945431	0.562761112931347	0.255438455253438	0.0441133498697847
131	0	0	1	0
132	0.00501310881109583	0.0312092554107501	0.0118569258362464	0.951920709941908
133	0.0173949896047199	0.95883703841877	0.0237679719765104	0
134	0.00153401234749342	0.0528977772964399	0.945568210356067	0
135	0.000308355243507042	0.999691644756493	0	0
136	1	0	0	0
137	0	0.999071614481822	0	0.000928385518178412
138	0.00752154273768046	0.919451490347141	0.062814342677211	0.0102126242379677
139	0	0	1	0
140	0	0	0	1
141	0	0	1	0
142	0	0	0	1
143	0.0324755199925289	0.460632848585903	0.0507541468135649	0.456137484608004
144	0	0.0565694263282477	0.00310018546750889	0.940330388204243
145	0.000519975003161253	0.999480024996839	0	0
146	0.000313613231578316	0.999686386768422	0	0
147	0	0	1	0
148	0.00297006091279656	0.997029939087203	0	0
149	0	0	1	0
150	0.00289671984769211	0.99685573408825	0	0.000247546064057562
151	0.00263500818266411	0.73107689389338	0.00632686124992403	0.259961236674031
152	0.000583323750017962	0.999416676249982	0	0
153	0.000147057410597689	0.999852942589402	0	0
154	0.00380997381801532	0.230837375894171	0.0106874014922849	0.754665248795529
155	0.00349363466525831	0.0757565268657693	0.918501613197066	0.00224822527190605
156	0	1	0	0
157	0	0.0928925263343234	0.0020330689846058	0.905074404681071
158	0	0.771446788968866	0	0.228553211031134
159	0.313246603860961	0.482095226559423	0.125390209943906	0.0792679596357095
160	0	0	0	1
161	0.888871526309609	0.0888507270694341	0.0212697470891173	0.00100799953183962
162	0.0512582393514305	0.217511301271834	0.661120454494665	0.0701100048820703
163	0.039159316612438	0.960821781501916	0	1.8901885645986e-05
164	0	0	0	1
165	0.000106014425034654	0.999893985574965	0	0
166	0.00306563582006629	0.996934364179934	0	0
167	0	0	1	0
168	0.006146722202188	0.877708184340035	0.0252851296015681	0.0908599638562084
169	0.00043480009320838	0.375141396757499	0.406613212829324	0.217810590319969
170	0.00154947660884082	0.373674922415253	0.560457158531742	0.0643184424441648
171	0.000246703553782501	0.999753296446217	0	0
172	0	1	0	0
173	0.999997381731386	2.6182686140829e-06	0	0
174	0	1	0	0
175	0.00140979110627631	0.455987609191348	0.470418094549471	0.0721845051529044
176	0.000128165728002347	0.999871834271998	0	0
177	0.00408669671329613	0.0293992911522667	0.963670092057106	0.00284392007733078
178	0.260167000235617	0.707513411264654	0.0293764444752703	0.00294314402445939
179	0.0324745279381804	0.96752547206182	0	0
180	0.00594958489469084	0.994050415105309	0	0
181	0.101302677822761	0.269598703369015	0.621446643338727	0.00765197546949708
182	0.0494226202486792	0.949696266268844	0	0.000881113482476278
183	0.244390626627921	0.753043052688131	0	0.00256632068394801
184	0.00384448600720838	0.996155513992792	0	0
185	0	0	0	1
186	0	0	0	1
187	2.17758961496752e-09	2.79352549045622e-06	0.99999720429692	0
188	0.954092737983665	0.0429864093838256	0.00287560112236126	4.52515101479741e-05
189	0.00429613872921423	0.0402181884010453	0.926122462242588	0.0293632106271528
190	0.000880363356799707	0.99618778561727	0.00246031428255977	0.000471536743370971
191	8.65773161664708e-05	0.0341582482342067	0.965755174449627	0
192	0.308047964208971	0.158447878335809	0.0791592398454019	0.454344917609818
193	0.99877124689744	0.00122875310255966	0	0
194	0	0.999935141859306	0	6.48581406937083e-05
195	0.00413027190172068	0.69435471598739	0.298255880829739	0.00325913128114999
196	0	0	1	0
197	0	0	1	0
198	6.79678781490543e-13	0.99999999999932	0	0
199	0.000501660399989275	0.0399368017938345	0.95787116013881	0.00169037766736665
200	0.00321259421674335	0.348613990614956	0.645934055230587	0.00223935993771406
201	0.00194001684332651	0.998059983156674	0	0
202	0.00581902073661751	0.142428574252886	0.0157495178486713	0.836002887161825
203	1	0	0	0
204	0.0275523129302606	0.42278706597727	0.0807948970039333	0.468865724088537
205	1	0	0	0
206	0	1	0	0
207	0.0285805693625216	0.346808801244118	0.145726952866008	0.478883676527353
208	0.763869010542221	0.129595097052485	0.100742083988446	0.00579380841684872
209	0.999808667624019	7.77009646021928e-05	0.000109904487897142	3.72692348160388e-06
210	6.5511595818618e-08	0.999999934488404	0	0
211	0.0642160555714807	0.532212199971481	0.403571744457038	0
212	0	1	0	0
213	0.999999999999891	1.08713890171182e-13	0	0
214	0.319626904438631	0.680373095561369	0	0
215	0.00303106892535211	0.99671931248716	0	0.000249618587487449
216	0	0.933384868639877	0.0666151313601228	0
217	0.000769816204071812	0.998964678001724	0	0.000265505794204746
218	0.0555563046592669	0.935501941442925	0.00284788102494066	0.00609387287286783
219	0.0392066195501738	0.174133385851368	0.0988721884941956	0.687787806104262
220	0.00043870167427659	0.999561298325723	0	0
221	0.00807415623055426	0.195435086953972	0.78943749467474	0.00705326214073321
222	0.012658957332014	0.19401919566372	0.781722118469208	0.0115997285350573
223	0.110330098653584	0.207392311876923	0.674614357045599	0.0076632324238935
224	0.000982674900631811	0.126129143507434	0.667597675603963	0.205290505987972
225	0.000508482517236724	0.999491517482763	0	0
226	0.998593166867209	0.00122938973081998	0.000138744659040813	3.86987429296303e-05
227	0.0144248442095094	0.380271787418662	0.195816342790269	0.40948702558156
228	0.279102748594684	0.238473170425025	0.0454386527266345	0.436985428253657
229	2.76035361078012e-05	0.999951820229511	0	2.05762343816647e-05
230	0	0	1	0
231	0.00502565601169485	0.0314113343697627	0.011894716468316	0.951668293150226
232	0.843725845094227	0.156270069862025	0	4.08504374738789e-06
233	0.0115666741535663	0.983540031926309	0	0.0048932939201249
234	0.218843484133477	0.130001385137497	0.0614589313364609	0.589696199392566
235	0.0592440467640416	0.855350348450632	0.0854056047853264	0
236	2.3729177637998e-06	0.99999247241862	0	5.15466361667145e-06
237	1	0	0	0
238	0	0	1	0
239	0.0892801743074456	0.609218801464302	0.194286733988025	0.107214290240227
240	0	0.918019969370202	0	0.0819800306297976
241	0	0	1	0
242	0.471459884209795	0.527774438121163	0	0.000765677669042129
243	0	0	1	0
244	1	0	0	0
245	0.00501310881109583	0.0312092554107501	0.0118569258362464	0.951920709941908
246	7.35444770352e-05	0.0723778249853789	0.0317681706290312	0.895780459908555
247	0.000943172859083609	0.999056827140916	0	0
248	0.060484442160899	0.634240184225645	0.19648599827428	0.108789375339175
249	0.00363140514384409	0.992074544733766	0	0.00429405012238937
250	0.036586915584086	0.167057095035772	0.0971299010054226	0.699226088374719
251	0.058749014081478	0.555849916426292	0.283886464059382	0.101514605432848
252	1	0	0	0
253	0.00300201794769942	0.403686208090259	0.0181599923498527	0.575151781612189
254	0	0.999999262892928	0	7.37107071513331e-07
255	0.0260870240028	0.83333771667426	0.0974466486742504	0.0431286106486894
256	0	1	0	0
257	0.000945743528304027	0.00824760012571173	0.990344455165598	0.00046220118038573
258	0	0.999998978429995	0	1.02157000525126e-06
