id	0	1	2	3	4	5	6	7
70	0	0	0.998746467513339	0.001230267038602	0	2.32654480594194e-05	0	0
71	0	0.00114246630621824	0.341526166921977	0.130632311648008	0.381326144594412	0.0384342913312939	0.0197679737965484	0.0871706454015431
72	0	0	0	0	0	1	0	0
73	0	0	0	1	0	0	0	0
74	0.027212092567273	0.00209751980037067	0.119795632210177	0.132549473823641	0.459936726785438	0.0701133550878868	0.0452355967380331	0.143059602987181
75	0	2.03318561216064e-07	0.999555743673383	0	0	0	4.953646523187e-05	0.000394516542823974
76	0.00698946150293885	0.000577774394688416	0.0501660764028162	0.292451465531829	0.25120699725977	0.0534026304206037	0.263171711918457	0.0820338825688961
77	0.0282297035999352	0.00925184259092743	0.101276413404438	0.149751943298383	0.41957775754966	0.0709065693167712	0.0798497069054596	0.141156063334426
78	0	0	0	1	0	0	0	0
79	0	0.000110533697835382	0.956035069575434	0	0	0.00987889393228893	0.0194987100046426	0.0144767927897992
80	0.00730991691293307	0.00575003528003124	0.120984752684964	0.153890274948098	0.601020044347907	0.0207536237425052	0.0179692989941835	0.0723220530893787
81	0	9.62280280630457e-10	0.996104744550393	0	0	0.00245002241212567	0.000179872713042672	0.00126535936215874
82	0	0	0.742328708915723	0	0	0	0	0.257671291084277
83	0	0	0.391567776188182	0	0	0	0.0878750938404233	0.520557129971395
84	0	1	0	0	0	0	0	0
85	0	1	0	0	0	0	0	0
86	0	0	0	0	0	0.992781935367707	0.0072180646322926	0
87	0	0.000342561494955999	0.0547566139880039	0.365579815684424	0.196248347419751	0.316912466015546	0.0222516061313256	0.0439085892659932
88	0.00463387114521686	5.60262860164606e-05	0.0231675301090173	0.0896949179369834	0	0.00672512981545253	0.0559105641041688	0.819811960603145
89	0	0.000938196044050698	0.504549907388996	0.0634110517462777	0	0.0136139804561118	0.226880116689371	0.190606747675192
90	0	0.000465651830953351	0.086382613650949	0.751625703380246	0	0.0479777525375672	0.0241870366749029	0.0893612419253816
91	0	7.68644922435676e-05	0.0335223192997819	0.00502419219373363	0.0551432663083228	0.131568655551453	0.752740591013355	0.0219241111411097
92	0	0.000569377367433271	0.189339556803906	0.32906343123927	0	0.0799162411223688	0.333373087917917	0.067738305549104
93	1	0	0	0	0	0	0	0
94	0.560356507608611	0.00226836578755292	0.356013563076472	0.0242869891137588	0	0.0245305428328604	0.0325440315807449	0
95	0	0.000332552784422143	0.878612732917801	0.110697285178193	0	0.000797942719224329	0.001344150250186	0.00821533615017399
96	0	0	0	0	0.999987140197859	0	1.2859802140786e-05	0
97	0.0227364226833489	0.0041742227024457	0.438435331049718	0.100102761773431	0.227893578972739	0.0642913203042694	0.0329090692961433	0.109457293217904
98	0.0170315243263966	0.000988887279281867	0.0032345132101285	0.000227300157773348	0	0.000340814336430276	0.000687231928161609	0.977489728761828
99	0	0.000285616893585943	0.0524290551669256	0.444550049319458	0.403338513786474	0.029145182979314	0.0148866269272073	0.0553649549270346
100	0	0	0.987701808626184	0	0	0	0.0122981913738165	0
101	0.0263817386531011	0.00187824965592104	0.0997885972655952	0.186819102644961	0.437767166152687	0.0696580864835739	0.0430937907985967	0.134613268345564
102	0.635523747910881	0.0118776785917198	0.0459004562157554	0.0497228739667537	0.11143237949002	0.0373275456443007	0.0150447947077174	0.0931705234728518
103	0.770992341475734	0	0.186854959572277	0.0178627877582643	0	0.0242899111937247	0	0
104	0.014048546872741	0.00376377069305866	0.292640940990613	0.0852388917807381	0.438937796117347	0.0418040748059461	0.0245359984495461	0.0990299802900101
105	0	8.51924808284384e-05	0.94915942036412	0	0	0.00414505502325791	0.00257827748273656	0.0440320546490572
106	0.0140311955858961	0.00242594871260655	0.0607538845916186	0.0574512329673707	0.173722918003297	0.0790042143386823	0.485534887313007	0.127075718487522
107	0	1.35245793518665e-06	0.999983233720516	0	0	1.54138215484e-05	0	0
108	0	0	0	0	0	1	0	0
109	0	0.00123371038642846	0.258163704879733	0.290927973642647	0	0.0428041944087412	0.0398600326806802	0.36701038400177
110	0.00530256405752335	0.000169614975440579	0.0338537687064369	0.676865530294413	0.225424876566017	0.0186094434594406	0.00865450468043077	0.0311196972602983
111	0	0.00028535785486456	0.272501831506728	0.10666588160846	0	0.0741864085514767	0.362171108587293	0.184189411891178
112	0	3.01421975632218e-06	0.999995735130865	0	0	0	1.25064937822021e-06	0
113	0.04062067711051	0.0095238137442705	0.264267480415033	0.150156856263564	0.268467101787806	0.0946270000867672	0.0525196862660338	0.119817384326017
114	0	0	0.99590819216285	0.00210141146566295	0	0.00199039637148655	0	0
115	0	2.43385571445584e-05	0.0258597823173834	0.0334293692065128	0.815920144749833	0.0807077949853588	0.0088406190520102	0.035217951131757
116	0	0	0.999631605374683	0	0	0	6.91731987730899e-05	0.000299221426544348
117	0.00315720001611699	0.000718089158595276	0.0351664581625393	0.910832680013519	0	0.0101167828382068	0.00713229044343169	0.0328764993675911
118	0	0	0	1	0	0	0	0
119	0	4.35256577606498e-07	0.0107644842546477	0	0.316434159839019	0.667286134781237	0.00146823639124295	0.00404654947727611
120	0	0	0	0	0	0	0	1
121	0	0	0	1	0	0	0	0
122	1	0	0	0	0	0	0	0
123	0	0	0	0.955930307439723	0	0.044069692560277	0	0
124	0	0	0	0.0542656444301357	0	0.945734355569864	0	0
125	0	0	0.458984392872854	0	0	0	0	0.541015607127146
126	0	0	0.187934101514131	0	0	0	0.0022978886160797	0.809768009869789
127	0.0213353037240769	0.00167890076858405	0.0750422348024223	0.0749010254728183	0.163413992092139	0.533584307704928	0.0484184899380934	0.0816257454969383
128	0.0863257397679172	0.000858229132940449	0.13505226804771	0.0413894255835395	0.641975639986504	0.0130514256384581	0.00494114276371308	0.0764061290792181
129	0.00943134666250212	0.000396643619897026	0.0555230572386271	0.0878529414985204	0.698667786541557	0.0319831947990683	0.0223469103301872	0.0937981193096405
130	0	8.50092389162536e-05	0.0204282469459733	0.951057358812751	0	0.01096545798906	0.00430216642109899	0.0131617605922008
131	0	0	0	1	0	0	0	0
132	0.770992341475734	0	0.186854959572277	0.0178627877582643	0	0.0242899111937247	0	0
133	0.998548429186934	0	0	0.00145157081306568	0	0	0	0
134	0	0	0.00178299781369609	0.0012786207212373	0	0.000104457440327452	2.2331916438587e-05	0.996811592108301
135	0	0	0.936624494034195	0.0633755059658047	0	0	0	0
136	0	1	0	0	0	0	0	0
137	0	1.41018051529582e-07	0.00298045275370634	0	0.0395517924198428	0.954819275192332	0.00228646563288512	0.000361872983182748
138	0	0.000173403250161947	0.193411839170173	0.120724711494841	0.636309051835404	0.00974361953835143	0.00535288835359884	0.0342844863574695
139	0	0	0	1	0	0	0	0
140	0	0	6.77282448115137e-06	0	0.10024665516221	0.552238448312506	0.347508123700803	0
141	0	0	0	1	0	0	0	0
142	0	0	0	0	0	0	1	0
143	0.0434335124700586	0.000311868325671834	0.144500340468296	0.00459481813898353	0	0.0827906237220221	0.045286397179256	0.679082439695712
144	0	0	0	0.000130569266124983	0	0.999869430733875	0	0
145	0	0	0.702008594679903	0	0	0	0	0.297991405320097
146	0	1.12858727805768e-05	0.898313061223174	0	0	0	0.00493694433233936	0.0967387085717064
147	0.99999942327319	0	5.33725969984034e-07	2.32563294018993e-08	0	1.97445103813507e-08	0	0
148	0	0	0	0	0	0	0	1
149	0.99921511124375	0	0.000734939190353676	6.36207496219478e-06	0	1.54583754574464e-05	2.81291154771293e-05	0
150	0	7.52225435347204e-06	0.895554559996289	0	0	0.0586115091062554	0.00363825963498478	0.0421881490081175
151	0.878388149989246	0.0629743062054012	0.0452265301093574	0.00735902939457496	0	0.00437849464689531	0.0016734896545252	0
152	0	0	0	0	0	0	0	1
153	0	0	0	0	0	0	0	1
154	0	0.000171455952757389	0.242074761117622	0.000299268641848628	0	0.000109191775269338	0.000187586421594506	0.757157736090908
155	0	7.62080443022052e-06	0.0136433747506196	0.96643822001689	0	0.00520685662176549	0.00217815044445066	0.0125257773618436
156	0	0	0	0	0	0	0	1
157	0	0	0	1	0	0	0	0
158	0	0	0	0	0	1	0	0
159	0.0581225569265186	0.000428982312861051	0.0305248606873545	0.0495477757991236	0	0.0298203034289448	0.618677085798382	0.212878435046815
160	0	0	0	0	0.0312007131983016	0	0.968799286801698	0
161	0	0	0.196381055460193	0	0	0	0.0294547551821347	0.774164189357673
162	0.0213353037240769	0.00167890076858405	0.0750422348024223	0.0749010254728183	0.163413992092139	0.533584307704928	0.0484184899380934	0.0816257454969383
163	0	9.83353551089069e-08	0.322758266972262	0	0.676254874036578	0	0.000563481797494336	0.00042327885831048
164	0	0	0	0	0	0.0499788232531605	0.95002117674684	0
165	0	1.1110106289729e-08	0.99898864482742	0	0	0	4.38168477771503e-05	0.000967527214696586
166	0	4.71890613270908e-05	0.770146315693106	0	0	0	0.171671941966127	0.0581345532794394
167	0.999177601445489	0	0.000610351908517259	7.25277158926237e-05	0	6.73040759188352e-05	7.22148541824141e-05	0
168	0	0.000230367949075789	0.562853627589304	0.00801530529476206	0	0.00428699710100248	0.00271673663124478	0.421896965434611
169	0	0.000196212810539588	0.0653235761268107	0.00536155020856863	0	0.000873088209056942	0.000254368470421609	0.927991204174603
170	0	1.40781221533733e-05	0.0524743516681983	0.311730298376642	0.416528811105134	0.0189487066987946	0.000571382821020042	0.199732371208058
171	0	5.65149770386392e-06	0.964974825639808	0.0165690815642795	0	0	0.000850648375091987	0.0175997929231163
172	0	0	0.0268529192423904	0	0	0	0	0.97314708075761
173	0	0	0.686887257964547	0	0	0	0	0.313112742035453
174	0	0	0	0	0	0	0	1
175	0	1.10952164600691e-06	0.0235428478584199	0.00318386648043625	0.0366204249843696	0.144261490942796	0.000659920253133831	0.791730339959199
176	0	5.15108096104496e-09	0.999999604855858	0	0	3.89993060869532e-07	0	0
177	0	3.27795833333445e-05	0.018264689271283	0.765648686893255	0.114042481695104	0.085823934477166	0.00482940473279767	0.0113580233470614
178	0	6.23901963403484e-05	0.00948549457555768	0.0483768878286331	0	0.00865517925593881	0.862134212623922	0.0712858355196078
179	0	0	0.967519479616753	0	0	0	0	0.0324805203832468
180	0	5.55002067418849e-05	0.947451451100837	0	0	0.0108704442060273	0.00385846791577605	0.0377641365706176
181	0	4.42926926508364e-05	0.104960960752695	0.848662441580804	0	0.010199238031028	0.0146739722282249	0.0214590947145972
182	0	3.42348252040003e-08	0.00565936802638802	0	0.990105333294702	0	0.00135478600831079	0.00288047843577435
183	0	4.61104692438242e-05	0.269500813869976	0.00159342770194493	0.0878825433070168	0.476644691983163	0.164332412668655	0
184	0	6.17747888667373e-08	0.00492363911320546	0	0.994256700671507	8.85695960686687e-05	5.04131564275908e-05	0.000680615688002703
185	0	0	3.4954630904763e-05	2.24403423855175e-05	0	0.00152537223171126	0.998417232794998	0
186	0	0	0	0	2.52915963887607e-05	0	0.999974708403611	0
187	0	0	0	0	0	0	0	1
188	0	0.00128114999038409	0.944252811646049	0	0	0.0544660383635667	0	0
189	0	0.000717158134559438	0.0621872476355874	0.511583952556751	0	0.305690566603082	0.0152711701697602	0.104549904900259
190	0	0.0679106134290505	0.716438417465515	0	0	0.0514775286459088	0.11852913852874	0.0456443019307855
191	0	0	0.566731631720183	0	0	0	0	0.433268368279817
192	0.0186716156341752	0.000680669067388454	0.0256825454887418	0.00726131719372597	0.0393713061282463	0.0133933518279105	0.119982609811095	0.774956584848716
193	0	0.000777127743188012	0	0	0	0.999222872256812	0	0
194	0	0	0	0	0.997317213386104	0	0.00268278661389616	0
195	0	4.08933488130323e-05	0.672599131661506	0	0.0834242539510587	0.233613221993073	0.00220348867727533	0.00811901036827387
196	0	0	0	1	0	0	0	0
197	0	0	0	0.728768435303201	0	0.271231564696799	0	0
198	0	0	0	0	0	0	0	1
199	0	0.00119843649402018	0.988772735149448	0	0	0.00326105467583951	0.00285986230434584	0.00390791137634672
200	0	2.21387703435556e-05	0.997868064678729	0	0	0.000260117989376302	0.000126179024888541	0.00172349953666305
201	0	0	0.686401720667897	0	0	0	0	0.313598279332103
202	0.0265710511057881	0.0134421504983131	0.179754035558932	0.0077753690021255	0.0642946897843579	0.0120014259771226	0.00894905388434386	0.687212224189017
203	0	0.00189320639085996	0	0	0	0.99810679360914	0	0
204	0.363748402076031	0.0115561302468797	0.254096591113702	0.053813807238614	0.174002573060288	0.0340610684304495	0.0118323607508117	0.0968890670832236
205	0	0	0	0	0	1	0	0
206	0	0	0.0888650129271637	0	0	0	0	0.911134987072836
207	0.413962400267737	0.00448884578921121	0.0468107393955862	0.0616816702299283	0.312637224361511	0.0321362159783881	0.0138906223742406	0.114392281603398
208	0	0.000155865571615003	0.0765007359511562	0.130539733385348	0	0.0598425696954691	0.453850954363589	0.279110141032823
209	0	9.58936618573152e-06	0.00799644140866808	0	0	0.00850880206502006	0.945260388877486	0.0382247782826404
210	0	1	0	0	0	0	0	0
211	0	1.83858128659341e-06	0.000375366288515389	6.66970248771601e-05	0	1.61285738913608e-05	2.62282275014733e-05	0.999513741303928
212	0	2.03705004171003e-06	0.586987998825854	0.0125365691813775	0	0.0121641123520889	0.00127123242845139	0.387038050162187
213	0	0	0	0	0	1	0	0
214	0	1.39810130114955e-05	0.999869254553119	0	0	0.000116764433869923	0	0
215	0	1.21549474280635e-05	0.794103256904533	0	0	0.0115712946006853	0.0646236150105099	0.129689678536843
216	0	0	0	1	0	0	0	0
217	0	4.97175661526669e-05	0.497162380988467	0	0	0	0.064563424735488	0.438224476709893
218	0	0.000402765554379208	0.7379979361692	0.00318592116681384	0	0.0270428534667112	0.219582400061804	0.0117881235810913
219	0.0512433226239276	0.0838031620462827	0.120082934899788	0.0941311733397703	0.323371424844824	0.0785446175451256	0.0749399025423425	0.17388346215794
220	0	1.04720169413672e-09	0.999999998952798	0	0	0	0	0
221	0	0.000240662665903219	0.101083631611614	0.0292438269798046	0.156924342943466	0.685019539891301	0.00989088471090866	0.0175971111970017
222	0	6.64911147683364e-05	0.0237483005363692	0.955955281475236	0	0.00723101590646251	0.0026953617738703	0.0103035491932937
223	0	0.000145816318101267	0.0777078580241236	0.509574465320846	0	0.0617740563462745	0.233374424402697	0.117423379587958
224	0	2.20972728655466e-10	8.6134175883905e-06	3.68571399066332e-07	0	3.56846503071065e-05	5.1130589884152e-06	0.999950220080744
225	0	2.36757043265156e-06	0.999997632429567	0	0	0	0	0
226	0	0	0	0.0942694560053574	0	0.905730543994643	0	0
227	0	0.00108307224107284	0.118868110629085	0.0564376792450977	0.100699312968677	0.0123215080308146	0.00314627189660149	0.707444044988651
228	0	0.0127496992255951	0.264806963714802	0.375002871744737	0	0.0300024509384365	0.0113554241552887	0.30608259022114
229	0	1	0	0	0	0	1.21313915393626e-20	0
230	0	0	0	0	0	1	0	0
231	0.820068167539246	0.00278458362011516	0.00936591488407169	0.00851957842535555	0.0391811572183418	0.00530461354635444	0.00227050937198168	0.112505475394534
232	0	4.43584097512934e-08	0.00928212333243214	0	0	0.000159607820109605	0.986622465869588	0.00393575861946024
233	0	0.000160374359779637	0	0	0.923321651838592	0	0.0765179738016285	0
234	0.485007918398218	0.104123036224399	0.0379027826919564	0.0314684423827948	0.151133665079971	0.0302252553054502	0.0556644055778438	0.104474494339367
235	0.999876203091027	0	4.2309733043392e-05	5.50709113044705e-05	0	2.64162646249238e-05	0	0
236	0	0	0	0	0.999778451151038	0	0.000221548848962449	0
237	0	1	0	0	0	0	0	0
238	0.999991807174927	0	2.76273271545972e-06	5.56182010203016e-07	0	4.87391034716633e-06	0	0
239	0.0192327858904549	0.001120860588747	0.0770591839573721	0.551039323845385	0.210826868709476	0.0506880242036616	0.023828282558416	0.0662046702464871
240	0	0	0	0	0	1	0	0
241	0	0	0	1	0	0	0	0
242	0	3.3115454322462e-06	0.00751841287296663	0.0497505638295224	0	0.0066441979410075	0.884055418113079	0.0520280956979926
243	0	0	0	1	0	0	0	0
244	0	0	0	0	0	1	0	0
245	0.770992341475734	0	0.186854959572277	0.0178627877582643	0	0.0242899111937247	0	0
246	0	6.73613407839509e-05	0.00450607889123644	0.00156925824349861	0	0.0510623586244558	0.000700381368026643	0.942094561531999
247	0	1.70781534790604e-40	0.573315473522297	0.420809138739156	0	0	6.36176328653915e-05	0.00581177010568111
248	0.0222602930171208	0.0043946390983843	0.47239906108087	0.0965951913963167	0.203200893632782	0.0636722562013633	0.0315921740973121	0.105885491475851
249	0	0	0.0077973491547935	0	0.986861423569845	0	0.00182340539314252	0.00351782188221876
250	0.0624345017012806	0.00164589674408088	0.047714138439223	0.0153565680185672	0.0429082492819567	0.015503277695477	0.013712693122784	0.800724674996631
251	0.0274262192103178	0.00198744392371192	0.103143764181467	0.135199698567318	0.471416806505665	0.0703710863388295	0.0458268920349519	0.144628089237739
252	0	0	0	0	0	1	0	0
253	0.0100242855350343	0.00125234404383325	0.0732690804276964	0.00956581253875334	0	0.0260957307874001	0.00865895224744417	0.871133794419838
254	0	0	0	0	0	0	0.91980399175633	0.0801960082436704
255	0.00988294370900299	0.000811169346115077	0.189333211381435	0.0912826733990448	0.5539675221408	0.0391577891281771	0.0227432498301048	0.092821441065321
256	0	0	0	0	0	0	0	1
257	0	0.000111030597556508	0.172004643382333	0	0	0.664894732069175	0.0394726308133964	0.123516963137539
258	0	0	0.988652038336976	0	0	0	0.0113479616630239	0
259	0	5.00398312329122e-57	0.118192422089747	0.386522544973106	0	0	0	0.495285032937147
260	0.999317449313538	0	0.000680366117997117	1.23907401352846e-06	0	9.45494451031659e-07	0	0
261	0	0	0	1	0	0	0	0
262	0	0	0.59762488548191	0	0	0	0.0663780183462097	0.335997096171881
263	0	0.000241493203544451	0.933371358067736	0.00637603383733662	0	0.00513801515741266	0.000430632557654096	0.0544424671763159
264	0	0	0	0	0	0	0	1
265	0.0235817035464905	0.00108561984860856	0.304129675651922	0.0143554786939405	0.0809210475806921	0.0827457165287628	0.0102841230724838	0.4828966350771
266	0.00281789382585044	0.000389315920466513	0.0200825114199226	0.0212603077470224	0.168070119551058	0.742860728937287	0.0148375216150169	0.0296816009833764
267	0	0.00189604792357013	0.258565965239848	0.0370163127137699	0	0.172004667163101	0.127508539260735	0.403008467698976
268	0.0222645550329098	0.00439265886329966	0.472095117807838	0.0966261218324796	0.203421874149529	0.0636782659712359	0.031603936191779	0.105917470150929
269	0	0	0.88398310441415	0	0	0	0.0349736126668006	0.0810432829190497
270	0	0	0	0	0	1	0	0
271	0	0	0	1	0	0	0	0
272	0	0	0	1	0	0	0	0
273	0	1	0	0	0	0	0	0
274	0.0342846268108412	0.0183389996760019	0.646583240953578	0.136243288483938	0	0.0265725661786111	0.0376202061574866	0.100357071739543
275	0.000377653291299079	0.000733055628694524	0.0042723449153089	0.00260347307603102	0.055112877338314	0.0512629960424495	0.865886911399995	0.0197506883079082
276	0	0	0	0	0	1	0	0
277	0	0	1	0	0	0	0	0
278	0	1.14354553283542e-09	2.08829373259818e-05	0	0	0.00688351111187687	0.992960918720997	0.000134686086255035
279	0	1.98577645555058e-22	1	0	0	0	0	0
280	0.00748181700365677	0.00366547024421208	0.0574318361351891	0.289348504601466	0.546371342290441	0.0207107293440185	0.0162062753523642	0.0587840250286522
281	0	0	0	1	0	0	0	0
282	0	2.12694452478879e-05	0.0158031638773775	0.620447981021912	0.161064703436561	0.119799094021176	0.0660255569391849	0.0168382312585414
283	0.0266986520472387	0.00232269360506546	0.152778356629072	0.128809668470526	0.434172474198711	0.0708217128418131	0.0450506545711592	0.139345787636415
284	0.031222021497365	0.00608971198601483	0.136259547748896	0.233325361909818	0.345923714952363	0.0714540823109101	0.0453024781610812	0.130423081433551
285	0	3.18719588877727e-07	0.0029885184152421	0.851970722284728	0	0.0247871336957314	0.115187497628496	0.00506580925621362
286	0	0	0	0	1	0	0	0
287	0.0274503081425414	0.00200524357152112	0.103206373119204	0.134231106921398	0.471990321022924	0.0704181264906985	0.0458833544046418	0.144815166327071
288	0	0	0	0	0	0.00524014457211833	0.994759855427882	0
289	0	0	4.48645033884457e-06	1.62715007501846e-06	0	0.000168695707272486	0.999825190692314	0
290	0	0	0	1	0	0	0	0
291	0	0.000663978683065313	0.0816105084128518	0.00798741209794837	0	0.00906817534204094	0.0800115909685771	0.820658334495517
292	0	4.63135357568667e-06	0.997584922760888	0	0	0.00196968058821697	3.28878111326297e-05	0.000407877486186995
293	0	0.00142768283671754	0.442188908658091	0.149479687936518	0	0.108891791765712	0.0505004758216339	0.247511452981327
294	0	0.000282169021925809	0.0523439873692589	0.455431513216625	0.394062569828189	0.0290724227200012	0.0146566017552281	0.0541507360887719
295	0	1.74439792003962e-07	0.969961621923754	0	0	0	0.00165797775386276	0.0283802258825907
296	0	0	0.481306454257769	0	0	0	0.0828152130758328	0.435878332666398
297	0	0	0.992992827417848	0	0	0	0.00261833389215111	0.00438883869000102
298	0	0	0	0	0	0	0	1
299	0	0	0	0	0	0	0	1
300	0	0	0	0	0	1	0	0
301	0	0.001143286663545	0.388583390775725	0.120341901073903	0	0.251082057372998	0.0374616405182845	0.201387723595544
302	0	0	0	0	0.999256182641494	0	0.000743817358506219	0
