ENTREZ.ID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
1956	0.119328426854661	0.0139051111990473	0.03187220936231	0.0685589757148832	0.0656635688198399	0.0350871305175092	0.261980543671306	0.0963034245722478	0.0754724233615324	0.0115815724208605	0	0.0953455752231427	0.0110919389596957	0.0300732908094955	0.0691547750936538	0.00667788586078795	0.00790314755902626
815	0.0718963980327985	0	0	0.072072489862777	0.0699943710879557	0	0	0.131201568775361	0.3300499605447	0.0943776509776147	0	0.0752770524932244	0.116233910215362	0	0.0388965980102064	0	0
3178	0.0362868149544747	0	0.0365961014565235	0.126393775207356	0.0594728744634796	0.573491705361729	0.105854194785596	0	0.061904533770841	0	0	0	0	0	0	0	0
1459	0.0619829168007341	0.0997720074250012	0.0902971647122857	0.0606868793677623	0	0.35144492463962	0	0.046304433060392	0	0	0	0	0.0471216104295366	0.176003325318213	0.0663867382464554	0	0
1460	0.049759766930864	0.035068693008949	0.0395885609017196	0.055132272371265	0.0445956975581677	0.141188202710289	0.0279316182595294	0.0449679683140924	0.0584762080747251	0.0433512859550256	0	0.0604459193284618	0.0152442251453235	0.299614707872206	0.0456863137050488	0	0.0389485598643323
1457	0.0493125361038472	0.0347587937018883	0.0457211010998892	0.119568786091258	0.0861464376813011	0.327329593286616	0.0250039463115053	0.0371224143178648	0.0152123444228309	0.0108240778326062	0.0187647244594666	0.114253727316395	0	0.0507673654403188	0.0446445770047024	0.00822782361106002	0.0123417513184497
6449	0	0	0	0.0148355437013596	0.503883489441867	0.0436425019925624	0.0258264809422258	0.0405519686168429	0	0.0272760088958691	0	0.232856184537281	0	0.0363691868365333	0.0747586350354592	0	0
3646	0.187136980493483	0	0	0.325518306463373	0.138760568905919	0.0488415913465356	0.0793676378323371	0	0	0	0	0	0	0.0767665959002531	0.143608319058099	0	0
10989	0	0.0453965863830273	0.0277542216336493	0.185052529225424	0.0993204765468992	0.0701439013977535	0.0618686808432847	0	0.0366932910673965	0.0303126539958705	0	0	0	0.324060827415076	0	0.0491633086597327	0.0702335228318863
23193	0.170047810220663	0	0.176663019397798	0.308558066872752	0	0.214643861453029	0	0	0	0	0	0	0	0.130087242055758	0	0	0
6747	0	0	0	0.433210273265292	0	0	0	0	0	0	0	0	0.566789726734708	0	0	0	0
4670	0	0	0.0303203348919304	0.585481703615234	0.0363355562498114	0.140196299152684	0	0.0375921540106328	0.0549009832626965	0	0.0442240824562457	0	0	0	0	0	0.0709488863607647
7916	0.0521680714761611	0.041297071535361	0	0.515894619491441	0	0.110094669396973	0	0.0580315652761272	0	0	0	0	0.0874094257110333	0.135104577112903	0	0	0
5859	0.0593090478962189	0.0508173385333257	0	0.41194208774481	0.196133630844904	0	0.0474111691304613	0.0797947846325024	0	0.0406889494564104	0	0.0434400055298908	0.0704629862314763	0	0	0	0
5684	0.0273137497820722	0	0	0.578735066118759	0.0266656881917319	0.0721719222097634	0.139852775954893	0	0.0260687828707279	0	0	0.0324389916289853	0	0.0316072194521365	0.0651458037909302	0	0
2885	0.0256037510461886	0.0677098284218382	0.0329776857305086	0.10428442041856	0.0883921754964858	0.0914142853977754	0.0628841561823951	0.384879879911655	0.00968201698458692	0.0115802313411767	0.00805850769665246	0.0369160492827959	0.0140303003068071	0.0184791352029108	0.0376781630114544	0	0.00542941356820877
708	0.4419935159784	0	0	0.258674672426918	0	0.299331811594682	0	0	0	0	0	0	0	0	0	0	0
529	0	0	0	0.188581145293787	0.109114882649431	0	0	0	0.702303972056782	0	0	0	0	0	0	0	0
7919	0	0	0.0759156542918773	0.0723772256453329	0	0.514726355855958	0.104334679476042	0	0	0	0	0.0586714134194774	0	0	0.173974671311313	0	0
6210	0	0	0	0	0	0.713740321482711	0	0	0.286259678517289	0	0	0	0	0	0	0	0
10189	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1642	0.565296255808001	0	0	0	0.081616179927383	0.184656245059856	0.0906480544261615	0	0	0	0	0	0	0	0	0	0.0777832647785991
1994	0.272591294586441	0	0	0.128807762565183	0	0.473022369755367	0	0	0.125578573093009	0	0	0	0	0	0	0	0
6499	0	0	0	0.466750792075169	0	0	0	0.243770957697067	0	0	0	0	0	0.289478250227764	0	0	0
3184	0.0576348843375984	0.0641690603735637	0.0576946574229121	0.0452995674034065	0.0198065754811504	0.405737332658258	0.026018639505317	0.0755559274051434	0.0179060661250329	0.016396411869367	0	0.0217358534966258	0.0808245787357801	0.0372614746814787	0.0739589705043663	0	0
5976	0	0	0.609872732555334	0	0	0.11884391526622	0.0817015615920519	0	0	0	0	0	0	0.0869039402718312	0.102677850314563	0	0
142	0.112606465844094	0.490154450646529	0	0	0.11359816515536	0	0.0593062885900162	0	0	0	0	0.0532676904350768	0	0.111593653505804	0.05947328582312	0	0
6597	0.196150902462691	0.0915776725105996	0	0	0.0775256729196032	0.443352390477974	0	0	0	0	0	0.0942077861962209	0	0	0	0	0.0971855754329119
4999	0	0	0	0.419354960457794	0	0	0.580645039542206	0	0	0	0	0	0	0	0	0	0
10006	0.0329912144090274	0	0.0291250879206072	0.293529187085627	0	0.0641232005129787	0.0273071381708584	0.411546781271102	0.0183818007578065	0	0	0	0	0	0.122995589871993	0	0
26994	0	0.0285876527681135	0.17052066033357	0.0364588948880773	0.677245410473579	0	0.030848119385032	0	0	0	0	0	0	0	0.0563392621516288	0	0
5869	0.0918814590836853	0	0.132047800312834	0	0.182235090048504	0	0.0855934611337381	0	0	0	0.348951149285755	0.159291040135484	0	0	0	0	0
5868	0.0489466987227457	0	0.0833567654429515	0.228963253137053	0.226783929483957	0	0.11506527579089	0	0	0	0.296884077422403	0	0	0	0	0	0
7334	0	0	0	0	0.940556725337205	0	0.059443274662795	0	0	0	0	0	0	0	0	0	0
7316	0.0311153611267431	0.0240925958051782	0.0757982812823952	0.0719351722173093	0.548685334766303	0	0.033481848813216	0.0605349096001929	0.019205956979875	0	0	0.0849601067393306	0	0	0.023163083536784	0	0.0270273491326724
10254	0	0	0	0.27188240346129	0.649553423973912	0	0	0.078564172564798	0	0	0	0	0	0	0	0	0
7251	0.0192453522841998	0.0255113070839469	0.0255304494841247	0.182183954242314	0.340706064413847	0.0694420459309551	0.0900513079401442	0.0518000204971775	0.0415764978715598	0.0175390184780931	0	0.0240567040675708	0.0129505193363335	0.0383292008511402	0.0610775575185932	0	0
9135	0	0	0.0615571132430613	0.342848019844877	0.0740215615125053	0.0473405228969296	0.26252892463674	0	0	0	0.142364844459416	0.0693390134064698	0	0	0	0	0
164	0	0	0	0.395720121216991	0	0	0.436143288341132	0	0	0.168136590441877	0	0	0	0	0	0	0
4216	0.773330496668196	0	0	0	0	0.113826735775574	0	0.11284276755623	0	0	0	0	0	0	0	0	0
10598	0	0.15934195086537	0	0	0	0.152740144324993	0.150919808107324	0	0	0	0	0.360955100910821	0	0	0.176042995791492	0	0
375	0	0	0	0	0.660543049250237	0	0	0.19938164212472	0	0	0	0	0	0.140075308625043	0	0	0
5757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
28964	0.0543235641048907	0	0	0	0	0	0.054654463918596	0.114042070379971	0	0	0	0	0	0.658796024951546	0	0	0.118183876644996
1213	0.0647054035238674	0	0.103466769167204	0.156033440800209	0.0860093525862725	0	0.11396190729755	0.103210870464065	0	0.272434202618994	0	0	0	0	0.0598764175004386	0	0.0403016360413987
1400	0.020709123382836	0.0484364052889554	0.0208444567912831	0.170073200118942	0.300950922680584	0.0908998413375608	0.0681866605231636	0.0372645495506481	0.0448371319424288	0	0	0	0	0.0731182965187113	0.0251990738878805	0	0.0994803379770067
1937	0.0363315192403368	0.0531770130993354	0.0984492920536149	0.130912575832589	0.130997218939702	0.0523798371934922	0.08414771381582	0.0531348431001337	0	0.0216801156632524	0	0.0383163508469672	0	0.233713751182077	0.066759769032679	0	0
1891	0	0	0.406012352515125	0	0.123396726444709	0	0	0.0922365647239893	0	0	0	0	0	0.173494166376194	0	0	0.204860189939983
3064	0.0863413301955708	0.0464921208298426	0.0789397957403003	0.084013566086358	0.0980282409765105	0.0670980533347618	0.127461654858667	0.0195668419185446	0.0113967917298605	0.0101856268217819	0	0.0403697569254857	0	0.0932482275379719	0.0679775051290992	0.0100327069278633	0.158847780987382
114928	0.085383633767895	0	0	0.183744125941037	0	0	0.0868515801736428	0	0	0	0	0.0835019394119424	0	0.317360970079809	0	0	0.243157750625674
3837	0	0	0	0.0695227340064624	0	0	0	0	0	0.546249521058681	0	0.0818703453496543	0	0.302357399585202	0	0	0
4747	0.0789867688871332	0.100761219204796	0.065502125296709	0.622546747122088	0	0	0	0	0.0546832120022657	0	0	0	0.0468730862401582	0.03064684124685	0	0	0
5764	0.0622271083237329	0.063313771855673	0	0.0520732917114708	0.15162275205443	0.0610379560827208	0.108888783784367	0.0270780125644431	0.0185782822920681	0.0690037538127039	0	0.0157780217052323	0	0.345770813155684	0.0246274526574738	0	0
6457	0	0	0	0.148401250813788	0.0328562999267597	0	0.427220035716047	0.0281221089620605	0	0	0	0.0221399714277681	0.0707995898868575	0.0614517017873117	0.126868291662508	0	0.0821407498168994
7431	0.0477928694747049	0.0120559068105852	0.0328384510053081	0.399350683286044	0.131659982893253	0.0811007129391221	0.105397279093668	0.025535711467153	0	0.0150234996674581	0.0134143626517887	0.0229747138271699	0.0401155469256836	0.0569777913152006	0.0157624886428606	0	0
10980	0.106836626717935	0	0.0644386167204712	0.219991044004413	0.315094587158656	0.0652945417108447	0.167987965996039	0	0	0.0433175548936976	0	0	0	0	0	0	0.0170390627979437
4217	0.666298129359725	0	0	0.0627637157980659	0.0677046071947273	0	0.0330240698992158	0.0285695475746635	0.0409292649652883	0	0	0.0675919606693621	0	0	0.0331187045389518	0	0
2810	0.528201631280074	0	0	0.0987658525075032	0	0	0.0735289371784077	0.080599095800927	0	0	0	0.0652923810310149	0	0	0.153612102202073	0	0
5058	0.260972653934918	0.0709886557379678	0.0269719569095405	0.145010134005354	0.0323561717738027	0.0594132413763815	0.0695310788425925	0.175596208467418	0.0366101323665377	0.0274558481208928	0	0.0341694421907056	0	0.0609244762738896	0	0	0
2010	0.103750382830581	0	0	0.0958021738315752	0.0872640503669359	0.130191667280488	0.443548287051216	0.0957347827266842	0	0	0	0	0	0	0.0437086559125195	0	0
2316	0.123113984513885	0.042285194639117	0	0.0601849411582367	0	0.0897994328981789	0.0374725935111867	0.33045352537195	0.0376904640952619	0.0385878774692644	0	0.0920737843741462	0.0313451890370155	0.0431129931503663	0.0738800197813924	0	0
34	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2048	0	0.0961448517213348	0	0	0	0	0	0.734802511332334	0	0	0	0	0	0	0.169052636946331	0	0
2051	0	0	0	0.256128143005511	0	0.341327415750869	0	0	0	0	0	0.18575896375993	0	0	0.21678547748369	0	0
10987	0.463540722754625	0.0287641909030551	0.0324577447547113	0.0382420020406233	0.118044387293409	0.033212564957215	0.0415157299988713	0.0569239924714111	0.048434931056724	0.0331509168642381	0	0.0356692533635223	0	0.0430246563333038	0	0	0.0270189072082902
1612	0.141336362036385	0	0.025801062448858	0.120465743277244	0	0	0.0951018805825885	0.0865489477845967	0	0	0	0.151595734556737	0	0.311428367557834	0.0677219017557563	0	0
4478	0.208486902613939	0	0	0	0	0	0	0.124726381637093	0	0	0	0.142165179055857	0	0	0.524621536693111	0	0
673	0.679976284149207	0	0	0	0.0766007600097308	0	0	0.0296301333911749	0	0	0	0.0478689887987844	0	0	0.165923833651103	0	0
369	0.621961446625994	0	0.0374456892445774	0	0	0.0225318598455051	0.0288040230620669	0.0330429540928776	0.0234030797116331	0	0	0.110890722525901	0	0.019872049826921	0.102048175064525	0	0
10469	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22800	0.582397900822696	0	0	0	0.168292465390408	0	0	0	0	0	0	0	0	0	0.249309633786896	0	0
5315	0.368279418622026	0	0.0464308416497052	0.0712613340814494	0.111054808152753	0.10631445569502	0	0.0422029523450243	0	0	0	0	0	0.0591355434991345	0.0466954048499884	0	0.148625241104899
9693	0	0.264433618995967	0.0648042112529341	0.111538168450474	0	0.203649064872919	0	0.135349693573421	0	0	0	0.12189961814685	0	0	0.0983256247074354	0	0
163	0.0358195150111371	0.0615078234558532	0.147377401689162	0.405491900600982	0	0	0.145217360180572	0	0.0548289330026577	0.0772950095606345	0.0572932094163861	0.0151688470826149	0	0	0	0	0
4301	0.146809493472185	0	0.0529630803644092	0.119157022575854	0.0598092774884455	0.0833363231193454	0	0.116275002035585	0	0	0	0.0445219755664299	0	0	0.377127825377746	0	0
4297	0	0.296112035108068	0	0	0	0.264023378517445	0	0.112909804393	0	0	0	0	0	0.115413843485337	0.0723859509602009	0.139154987535949	0
274	0	0	0.106942850654415	0.0860821739099323	0	0	0.284931462739585	0.522043512696068	0	0	0	0	0	0	0	0	0
51747	0	0	0	0	0	0.72709815328752	0.27290184671248	0	0	0	0	0	0	0	0	0	0
10043	0	0	0.25920165755234	0.102273984304522	0.339100827937171	0.0677474953619487	0	0	0	0.231676034844018	0	0	0	0	0	0	0
6453	0.0434189525598259	0.0125699915075985	0.0421648763239904	0.100239483796176	0.0666041021722372	0.0397447687590714	0.404688185058185	0.112616777394181	0.0238411969047898	0.0225894853978677	0.0121309493382952	0.0202526382881782	0	0.0433941504030832	0.0363804744333621	0	0.019363967663157
392	0	0	0	0	0	0	0.305949126167647	0.388221348881923	0	0	0	0.158899267975901	0	0	0.146930256974529	0	0
10188	0	0	0	0	0.180579953649573	0	0.468287970133501	0.27568402667274	0	0	0	0.0754480495441857	0	0	0	0	0
19	0	0	0.0465496925122731	0	0	0.0534466125468884	0	0.0422994000466007	0.13283514223907	0	0	0.173779427780867	0.551089724874301	0	0	0	0
3761	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
146691	0	0	0.595916813548082	0	0.404083186451918	0	0	0	0	0	0	0	0	0	0	0	0
11059	0	0	0	0.102510922814306	0.274008835360774	0.169030473384159	0.0693277799502587	0	0	0	0	0.136870949074665	0.144547464283676	0.103703575132161	0	0	0
23327	0.158104280976878	0	0	0.0619200029895187	0.346394478523351	0	0.0915200561136778	0.0690105291334364	0.0258508574474935	0	0	0.13814002965952	0	0.0484072975532529	0.0606524676028711	0	0
55729	0.0733044984970115	0.113409260776838	0	0	0	0.0318863824170208	0	0.153961938785296	0.433393501367368	0	0	0	0	0.0350334565540556	0.15901096160241	0	0
5310	0	0	0	0	0	0	0	0.28018746075323	0.603171057118402	0	0	0	0	0	0.116641482128368	0	0
1009	0	0	0	0	0	0	0	0.0983913227852933	0.901608677214707	0	0	0	0	0	0	0	0
1464	0	0	0	0	0	0	0	0.147029517324906	0.852970482675094	0	0	0	0	0	0	0	0
3915	0	0	0	0	0	0	0	0	0.528325862065427	0	0	0	0	0.158642797833807	0.313031340100766	0	0
23420	0.135016543231229	0.165551599347789	0	0	0.205224368016568	0.139096606111102	0	0	0.355110883293311	0	0	0	0	0	0	0	0
5097	0	0	0	0	0	0	0	0	0.711770374165028	0	0	0	0	0	0.288229625834972	0	0
51631	0.172877895349996	0.137313522349879	0	0.0871063754113768	0.103457636304933	0.0465325051549908	0	0	0.0980505308650702	0	0.0445038279750742	0	0	0.220891729449256	0.0892659771394241	0	0
23705	0	0	0	0.303097658716353	0	0	0.267451457512311	0	0.429450883771336	0	0	0	0	0	0	0	0
5499	0.108668663885089	0.0230402498318965	0.0779898945688991	0.09648446553814	0.0518180589898118	0.0432085085681946	0.0189268667618668	0.0301065798233684	0	0.27484154006075	0.0145985718505134	0.0784571926663633	0.014522398517806	0.0819148427885918	0.0854221661487096	0	0
23368	0	0	0.0244378201659914	0.449454865545557	0.0386991943828204	0.0808457831808169	0	0.0347127994060632	0	0.181831995851436	0	0	0	0.0725838449390985	0.117433696528217	0	0
2801	0.0288675143200422	0.00750910942346479	0.0409629587919565	0.666322730260027	0.0223926906220238	0.0301624458693656	0.0679888593505324	0.016096290211317	0.0265036387333992	0	0.0101972923445968	0.0497384944202097	0.00723257056154648	0.00941407832372541	0.00800116809361681	0	0.00861015867417698
81876	0	0	0	0.308927003028682	0	0.261564218819163	0	0	0	0	0	0.429508778152155	0	0	0	0	0
5861	0.132738984118438	0	0.302699301590193	0.103038336782965	0.108868266361681	0	0	0.0682362128362406	0.0900718355314224	0	0	0.138457656965906	0	0	0.0558894058131546	0	0
23424	0	0	0	0.155233251660054	0	0	0	0	0	0	0	0	0.198878992883047	0	0.146372426776816	0	0.499515328680084
6867	0	0	0	0.135719212929314	0	0	0.228579546205384	0.191946136666975	0	0	0	0	0	0	0	0	0.443755104198327
