ENTREZ.ID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28
10133	0.0569598597682705	0.0219322645109989	0.326951572742778	0.261572714616552	0	0	0.021595868110082	0	0.0366278462489241	0	0.0348049310489782	0	0	0.0814038968732543	0	0.0401268552363914	0	0	0.0495878120051018	0	0.0684363788386695	0	0	0	0	0	0	0
22895	0	0	0	0	0	0	0	0.363162638934414	0	0	0	0	0	0	0	0	0	0	0.296533184625798	0.340304176439788	0	0	0	0	0	0	0	0
3739	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6548	0.38609815670673	0	0	0	0	0	0	0	0	0	0	0	0	0.61390184329327	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3688	0.0512647634548228	0.0257095860253478	0	0.127577264260368	0.037436701224659	0.0758906725685063	0.11277554871173	0.0371112396569073	0	0	0.0358852746693339	0	0	0.430299797647066	0	0	0	0	0	0	0	0	0.0660491517812598	0	0	0	0	0
1975	0.121464236789923	0	0	0	0.255029099290086	0	0	0.0834753626311113	0	0	0	0	0	0.416345231940116	0	0	0	0	0	0	0.123686069348763	0	0	0	0	0	0	0
1981	0	0	0	0.0920600453779028	0.288263770308111	0	0.0680876095614969	0	0	0	0.119027144255882	0	0.117725314785098	0.0582198439411501	0.0762752626155069	0	0	0	0	0.0686695629538058	0	0	0	0	0.0625727106976585	0	0	0.0490987355033883
23163	0	0	0.0523818131265302	0.622488399451605	0	0	0.0539389619288227	0	0	0	0	0	0	0.141322573613264	0	0	0	0	0	0	0	0	0.0889659823338976	0	0	0	0	0.0409022695458806
3265	0.0862119969881364	0	0	0.0244514796505722	0.0168881224867546	0.0414226783013605	0.0412575739986521	0	0	0	0.0125219279152035	0.027669784139023	0	0.731389871076757	0	0	0	0	0.00709243099962271	0	0	0.0110941344439177	0	0	0	0	0	0
351	0.0715618106412145	0.0232151498994563	0.0355834170288973	0.118458354198796	0.0278482953371573	0.0549763777515533	0.0932367544174275	0.489877194223464	0	0	0.0268344442017282	0	0.0129072738326689	0	0	0.00993567880348427	0	0.0138702688115583	0	0	0	0	0	0	0	0	0.0216949808525947	0
30011	0	0.0716155239975573	0.0538905590386921	0.167943723784626	0	0.239945344123369	0.0363761027972233	0	0	0	0	0.0288869468880722	0	0.111615999797458	0	0	0.0657400499982758	0.0577938642765506	0.125396190719807	0	0	0	0	0	0.0407956945783693	0	0	0
5195	0	0	0.279967554633845	0	0.479740907913802	0.240291537452354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5193	0	0	0.149421067116758	0	0.160731813056069	0.689847119827173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2475	0.51337928266201	0	0.0782831305512981	0.0637008726137044	0	0	0.0605222976011967	0.139912457071405	0	0	0.0823840612092995	0	0	0.0618178982910864	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3320	0.176019039565828	0.267540062762004	0	0	0.0464895665409957	0.01907225887446	0.0842794322801093	0.0416960633897102	0.0278378321127209	0	0.283902311230888	0.0254097384426567	0	0	0	0	0	0	0	0	0	0	0	0	0.0277536948006275	0	0	0
1615	0	0.0653184749658773	0	0	0	0	0.204120304077525	0	0	0	0.730561220956598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2058	0	0.177898440493451	0	0	0.115723762011994	0	0.210040111053262	0	0	0	0.496337686441293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5573	0.39712615255501	0	0	0.0619481424509018	0	0	0.0861953521531577	0	0	0	0	0	0	0.195270797907671	0	0	0	0	0	0	0.0662825842495166	0	0.193176970683743	0	0	0	0	0
7249	0.652280173814076	0	0	0	0	0	0.10787257504284	0.0641550403299657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175692210813119	0	0	0	0	0
10971	0.683592403174589	0	0	0	0	0.0501600107785816	0	0	0	0	0.0968682585977872	0	0	0.0514100857771877	0	0.0440658214878757	0	0	0	0	0	0	0.0739034201839785	0	0	0	0	0
53616	0.721644605142689	0	0	0	0	0	0.150359437314753	0	0	0	0	0.127995957542558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7534	0.55496465344681	0	0	0.0871412318926546	0.0445400305935776	0.0717720576334712	0.0715357680408498	0.0208688319529328	0	0	0.0239563144455468	0	0.00827323747828959	0.0822698326776936	0	0	0	0	0	0	0	0	0.0138551434668158	0	0	0	0	0.0208228983713583
57403	0	0	0.389769353437658	0	0	0	0	0	0	0.610230646562342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2896	0	0	0	0.134832552904529	0	0.098750325844646	0.581130085900931	0.111060496818274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0742265385316198	0	0	0
5894	0.47355894297621	0	0	0.0294239680286335	0.0237949585169291	0.0789392666056435	0.0484167881908052	0.0270887436631923	0	0	0.165802608804355	0	0.037186436747731	0.0907955634766316	0	0	0	0	0	0	0	0	0	0	0.0249927229898689	0	0	0
29763	0.333031061303591	0.0886612404679396	0	0	0	0.334101680597675	0	0.244206017630795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4783	0	0	0	0	0	0	0	0	0	0	0	0	0.610417642154791	0	0	0	0	0	0.389582357845209	0	0	0	0	0	0	0	0	0
41	0.437053827412276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.562946172587724	0	0	0	0	0	0	0
3028	0	0	0.041087561105028	0.0827254373788309	0.0409652306110468	0.0375195883639096	0	0.552681257316602	0	0	0	0	0.0573514088825359	0	0.070431480814931	0.117238035527115	0	0	0	0	0	0	0	0	0	0	0	0
1742	0	0	0.0665476034800035	0.0367663306349967	0	0	0.163258099736573	0.0594222261435108	0	0	0	0.525710578183491	0.0299300607992286	0	0	0.0225848495065479	0	0	0.0209510376359672	0.0259891001745674	0	0	0.0230069897843431	0	0	0	0	0.0258331239207704
2066	0	0	0	0.0876271157414957	0	0.114481591708719	0.169107187573698	0.0798264951498958	0.0605597098816458	0	0.0715811702024423	0.313225717997053	0	0	0	0.0263677495944463	0	0	0	0	0	0	0.0772232621506043	0	0	0	0	0
1740	0	0	0	0	0	0	0.263259914124426	0	0	0	0	0.736740085875574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1741	0	0	0	0	0.0501986046024916	0	0.108339721689441	0	0	0	0	0.729375973785508	0	0	0	0	0	0	0.0530670962940625	0	0	0.0590186036284971	0	0	0	0	0	0
5825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.454903583249388	0	0	0	0	0	0	0	0	0	0	0.545096416750612
10484	0.257542849225041	0	0.0776145295540016	0	0	0.427642098174185	0	0	0	0	0	0	0	0	0	0	0	0	0.0873776732314543	0	0	0	0.149822849815318	0	0	0	0	0
55824	0	0	0	0	0	0	0.536266465056422	0	0	0	0	0	0	0.463733534943578	0	0	0	0	0	0	0	0	0	0	0	0	0	0
322	0	0	0	0.172192019378952	0	0.168517356107932	0.138184197462454	0.521106427050662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1021	0.334340737488932	0.0572649038316769	0.036178276907848	0.035273768397214	0.113097420801816	0	0.150746527138236	0.0736161401920172	0	0	0.0509510752225504	0	0.0431246882751088	0.0390166070361056	0	0	0.0292219300858867	0	0	0	0	0	0	0	0	0	0	0.0371679246226094
2547	0.1332351826482	0.124781412092589	0.0138559625004247	0.252070685664984	0.0591914456160706	0.0179934914001376	0.0497647717196285	0.00999980549353049	0.0384283304873733	0	0.0218033802468451	0.0231100715290917	0.0466215577721049	0	0.0343512204909969	0.0948498873796942	0	0.0351097957220978	0	0	0	0	0	0	0.0448329992362309	0	0	0
2280	0.527759020245369	0	0	0	0.153171322006247	0	0	0	0	0	0	0.127702512479078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191367145269306
3842	0	0.119390600749417	0	0	0.528795048278754	0	0.208482562041854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143331788929975	0	0	0	0	0	0
387	0.0971038312971347	0	0.0302494781088431	0.0285372632554769	0.0287178527787017	0.0353450764224566	0.395800717681055	0.0505178772807979	0.0441813280764354	0	0.0495400970520348	0	0.034331066598582	0.0904596446637611	0	0.0353749536222789	0	0	0	0.0459541350079457	0	0	0	0	0.0338866781544965	0	0	0
824	0.107169511067129	0	0	0	0	0	0.643526555115866	0	0	0	0	0	0.249303933817005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2934	0	0	0	0	0	0.490531761622421	0.12127067846774	0	0.147753469138792	0	0	0	0	0	0.240444090771046	0	0	0	0	0	0	0	0	0	0	0	0	0
2108	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259217	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260425	0	0	0	0	0	0	0	0	0	0	0	0.219007609973396	0	0.780992390026604	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23499	0	0	0.0696133481247957	0	0.106555341113995	0.0550022040860283	0	0.0762346922662643	0.0473771854476571	0	0	0	0.0528088300401479	0.444842424347341	0	0	0	0	0.0375635748984203	0	0	0.0485804662600768	0.0614219334152736	0	0	0	0	0
50618	0	0	0.120589045022019	0.0208159340029058	0.143074030662543	0.37983919680068	0.0998986515754334	0	0	0.025982529274534	0.0330268397405672	0	0.0474834361798552	0.0790979125597398	0	0.0204431217814449	0	0	0	0	0	0	0.0297493024002772	0	0	0	0	0
55187	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5799	0	0	0	0.102713737619891	0	0	0.179852998860152	0.0542991376136339	0	0.0876943698226537	0	0	0.0899159913272055	0.0628185619621115	0	0	0	0	0	0	0	0	0	0	0	0	0	0.422705202794353
5362	0	0	0	0	0	0.602063841496973	0	0	0	0	0	0	0	0	0	0	0	0	0	0.397936158503027	0	0	0	0	0	0	0	0
10015	0	0	0	0.170414186463039	0	0.54496973778597	0.220700871477576	0.03931327980162	0	0	0	0	0	0	0	0	0	0	0	0	0.0246019244717953	0	0	0	0	0	0	0
26037	0	0	0.725446613868354	0	0	0	0	0	0	0	0	0.274553386131646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23037	0	0	0.501533349477939	0	0	0	0	0	0	0	0	0.498466650522061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23129	0	0.53599942556063	0	0	0	0	0	0	0	0	0	0	0	0.46400057443937	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22883	0	0	0	0	0	0	0	0.780000256120091	0	0	0	0	0	0.219999743879909	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221981	0	0	0	0	0.220158155519594	0	0.321780584241171	0	0	0	0	0	0	0.458061260239235	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23025	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22995	0.0555968287718379	0.0140670195349942	0.515828140997789	0.0622709945187912	0	0	0.0663267654333554	0.0133325447832068	0.0385247970740078	0	0.0546423611012935	0	0.0225419306031906	0.0559513621653649	0	0.00905371785676474	0.017850175161802	0.0221588476109602	0	0.0199469016734542	0	0	0	0	0	0	0	0.0319076127131874
57670	0	0	0.434471272820864	0	0	0.119811681613792	0	0	0	0.337129425566947	0	0	0	0.108587619998397	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4645	0	0	0.46970388744709	0	0	0	0	0	0	0.447675990012778	0.082620122540132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1956	0.109749497101081	0.0133286399463425	0.0355235668964005	0.0524024204605968	0.0358087792639423	0.284124399937098	0.095727934346682	0.0715270608207584	0.0105234351961208	0	0.0957662339088878	0.00778985298101622	0.0315528314831592	0.0779284790142049	0.00452217289097134	0.0139690843961172	0.0047122920522636	0	0.0132142232267062	0	0.00688243244924523	0.0097963711921386	0.0176779324020013	0	0	0	0	0.00747236003426673
815	0.0650000163800017	0	0	0.0568126958713163	0	0	0.122941542553408	0.345124154953228	0.0898578106648504	0	0.0519450557163278	0.134967640562007	0	0.0558409150405048	0	0	0	0	0	0	0.038755084129178	0	0	0	0	0	0	0.038755084129178
3178	0.0200992403969395	0	0.0475711854818061	0.051523123311115	0.576792132881409	0.145456419002556	0	0.0428029974153919	0	0	0	0	0	0	0	0	0	0	0	0.0869520335009153	0	0.0288028680098665	0	0	0	0	0	0
1459	0.0528079267407516	0.107314571606994	0.086968769456457	0	0.337745622892277	0	0.0572822029306322	0	0	0	0	0.0324274717394555	0.204409153805481	0.0691655291755671	0	0	0	0	0	0	0.0518787516523842	0	0	0	0	0	0	0
1460	0.0534066410708564	0.0415877732579711	0.0267187315797293	0.0466243784122948	0.144867907016323	0.0224362925146536	0.0369530919442167	0.0634523826199855	0.0378745915330058	0	0.0633309255162111	0.0136768261677249	0.308578265285764	0.0398775278601596	0	0.0353693217525677	0.0178174978947158	0	0	0	0.00928444071714914	0	0	0	0.020723121872322	0.0174202829843497	0	0
1457	0.0490427957477806	0.0351966241562138	0.0429106357139193	0.0883455609553425	0.338826728848046	0.0302476372601052	0.0340124480168608	0.0177677898485087	0.0152431168203929	0.0180000289690462	0.102474505248073	0	0.0490589027734794	0.0434449110663556	0.00921876470853909	0.00811928320431635	0.0156759710110117	0	0.017097298028739	0.0353093438360581	0	0.0155745645992178	0.020911816364803	0.00848244353373866	0	0.00503882928945213	0	0
6449	0	0	0	0.510776043547357	0.0265490917007756	0.0376220303511706	0.0438327644680172	0	0.0252352317089259	0	0.224862504219847	0	0.0308319027230026	0.0825910172263798	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0176994140545235
3646	0.11890180652676	0	0	0.17717881369474	0.0514468481313714	0.0699794988060298	0	0	0	0	0	0	0.101788420064458	0.13060413821167	0	0	0	0.0641787981792854	0.0290823600318051	0	0.108275959474912	0.148563356878969	0	0	0	0	0	0
10989	0	0.0533110759702444	0.0352793332387062	0.0957291852005862	0.0668686089214708	0.0419649386556419	0	0.0444259099696327	0.0361294578866034	0	0	0	0.32827813973759	0	0.0289909217946898	0.0809181762023474	0	0.02331385480869	0	0.0936544524388805	0	0.0711359451749169	0	0	0	0	0	0
23193	0.178266898990496	0	0.189053645175852	0	0.177443303960767	0	0	0	0	0	0	0	0.0947152351143135	0	0	0	0	0	0	0	0	0.360520916758572	0	0	0	0	0	0
6747	0	0	0	0	0	0	0	0	0	0	0	0.475056224400572	0	0	0	0	0	0	0	0	0	0.524943775599428	0	0	0	0	0	0
4670	0	0	0.0477665624154716	0.0394737201401934	0.0944581831050649	0	0.0309220117997051	0.0349337336421106	0	0.0542123898541667	0	0	0	0	0	0.0300071644577361	0	0.120940696499511	0.0601858920491059	0.0671377488123798	0	0.320109734869813	0.0736873411295345	0	0	0	0	0.0261648212252073
7916	0.0552406705082844	0.0372764735136144	0	0	0.0842490037053257	0	0.0708252088145199	0	0	0	0	0.110806624640265	0.138496983706137	0	0	0	0.0601980050482565	0	0.0350887139908908	0.0599936275908356	0	0.211345493004585	0	0	0.136479195477286	0	0	0
5859	0.0696667975865883	0.0294807227181791	0	0.18081479517296	0	0.0604141693865609	0.0508129369297724	0	0.0299194165843294	0	0.0397163716173962	0.0804264354928624	0	0	0	0	0	0	0.045757479235505	0	0.0372675581748819	0.174231757956053	0.063639686723243	0	0.114768285271493	0	0.0230835871501749	0
5684	0.0243788976999087	0	0	0.045543006913708	0.0609525682251505	0.153504109885832	0	0.0399750213102476	0	0	0.0417477457108683	0	0.0411988980454889	0.0501613483340643	0	0	0.367933689918539	0.0459712840708123	0.0358415123303589	0	0.0294277478838154	0.0633641696712059	0	0	0	0	0	0
2885	0.0282466155064214	0.0669608455276128	0.0309127950782174	0.0881255838174765	0.0945425581949031	0.0719084883693873	0.377409466093509	0.0123446109857011	0.00971234999852702	0.00545849638765354	0.0417859424374452	0.0133095081736453	0.0213263759923823	0.0341325961037072	0	0.00701092215105955	0	0.00907955461310518	0.0204158241946686	0.00816345479411511	0.0133634982154056	0.0199627778208908	0	0	0.00760217615403141	0	0	0.0182255593901349
708	0.430888030888031	0	0	0	0.250306916243813	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0920798454603992	0	0	0.226725207407757	0	0	0	0	0	0
529	0	0	0	0.0733883684187189	0	0	0	0.750952754723322	0	0	0	0	0	0	0	0	0	0.175658876857959	0	0	0	0	0	0	0	0	0	0
7919	0	0	0.0706182234693398	0	0.564329231282153	0.0754332013482345	0	0	0	0	0.0990059587874254	0	0	0.113681629172792	0	0	0	0	0	0	0.0769317559400555	0	0	0	0	0	0	0
6210	0	0	0	0	0.886539916247724	0	0	0.113460083752276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10189	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1642	0.476563397866539	0	0	0.0992391751033472	0.235826550903918	0.0923424717645461	0	0	0	0	0	0	0	0	0	0.0960284043616506	0	0	0	0	0	0	0	0	0	0	0	0
1994	0.377557560062548	0	0	0	0.373807763302782	0	0	0.116671111161479	0	0	0	0	0	0	0	0	0	0	0	0	0.131963565473191	0	0	0	0	0	0	0
6499	0	0	0	0	0	0	0.266419120056008	0	0	0	0	0	0.243617458735914	0	0	0	0	0	0	0	0	0	0	0	0.489963421208077	0	0	0
3184	0.0360900964492725	0.06178108527419	0.0506668911499771	0.0268753380700946	0.430997830584934	0.0255993611306694	0.0763303644234999	0.0229174575684998	0.0128102599770095	0	0.0190892543190221	0.0858930174475385	0.0296413774684594	0.0841357907899093	0	0	0	0	0.0147332610210113	0.0224386143259128	0	0	0	0	0	0	0	0
5976	0	0	0.582795581545572	0	0.0740626939433509	0.145586869686394	0	0	0	0	0	0	0.0452632561308333	0.15229159869385	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142	0.0989727258053304	0.506243527253576	0	0.120543952230984	0	0.0374031959903435	0	0	0	0	0.0703956755279228	0	0.106973305480642	0.0594676177112015	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6597	0.138854623577212	0.125361245899377	0	0.0649338544510715	0.450278167696854	0	0	0	0	0	0.0939077670735935	0	0	0	0	0.126664341301892	0	0	0	0	0	0	0	0	0	0	0	0
4999	0	0	0	0	0	0.397201442211957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.602798557788043	0	0	0	0	0
10006	0.0336275540450839	0	0.0422328471601399	0	0.0503773025625986	0.0265910701644017	0.393975299532195	0.0220384192709688	0	0	0	0	0	0.121854202437882	0	0	0	0.0251065647177168	0.0548824063168616	0.0201424955734353	0.0153493990435782	0	0.0267942664358389	0	0.0233238672645485	0	0	0.14370430547475
26994	0	0.0397774564776196	0.115136484138279	0.699494463888789	0	0.0377879810580292	0	0	0	0	0	0	0	0.0609870820913482	0	0	0	0	0	0	0	0	0	0	0.0468165323459354	0	0	0
5869	0.0979676308709388	0	0.120604023057541	0.162228297444017	0	0.176267173396125	0	0	0	0.351624028354466	0.0913088468769131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5868	0.0825359985422562	0	0.0863571549234003	0.183060688378236	0	0.11730290817788	0	0	0	0.290597272746032	0	0	0	0	0	0	0	0	0	0	0.0748693783918862	0	0.16527659884031	0	0	0	0	0
7334	0	0	0	0.938810267742159	0	0.061189732257841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7316	0.0375949138413018	0.0141529051640859	0.0715770017780325	0.545809565563523	0	0.0334382637403897	0.0617924926592221	0.0201668915747119	0	0	0.0889117887593147	0	0	0.0245573337076545	0	0.029545255867204	0	0	0.0190987224012739	0	0	0	0.00737111458664176	0	0.0151763611456356	0	0	0.030807389211009
10254	0	0	0	0.675052056933847	0	0	0.0523669922508231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27258095081533
7251	0.0179329833480187	0.014407562984144	0.0273952001818638	0.3592241299943	0.080835739929831	0.0547045685186087	0.0504346152189354	0.0605254075333412	0.0178496049905064	0	0.0221400710554144	0.0174333165195694	0.0287959002785191	0.075054639370102	0	0	0	0	0.0187620208323622	0.019801173386481	0	0	0.025296301866175	0	0.0269854275304718	0	0	0.0824213364613557
9135	0	0	0.0484925938236654	0.0744750887729714	0.0347784541528498	0.285662162213791	0	0	0	0.140724388251222	0.0630259442892421	0	0	0	0	0	0	0.0464036465135583	0	0	0.0394875086440412	0	0.167066419013251	0	0	0.0620625572205871	0	0.0378212371048198
164	0	0	0	0	0	0.453482501811731	0	0	0.116812117958256	0	0	0	0	0	0	0	0	0	0	0	0	0	0.429705380230013	0	0	0	0	0
4216	0.747743121433447	0	0	0	0.0970899437714228	0	0.15516693479513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10598	0	0.137202669850396	0	0	0.138034208084529	0.163657246818131	0	0	0	0	0.413486087962214	0	0	0.14761978728473	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375	0	0	0	0.55491095011876	0	0	0.266271664451184	0	0	0	0	0	0.178817385430055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
28964	0.0818412512411307	0	0	0	0	0.0467949903526391	0.115937341208782	0	0	0	0	0	0.598261413936775	0	0	0.157165003260673	0	0	0	0	0	0	0	0	0	0	0	0
1213	0.105930816229354	0	0.0979635298683704	0.0717340700029373	0	0.103014859861654	0.104272003702475	0	0.256782240070646	0	0	0	0	0.060748431439261	0	0.0516172952204493	0	0.0704477408758138	0	0	0	0	0	0	0.0382777396500318	0	0	0.0392112730790071
1400	0.0370274203391647	0.0483316866088887	0.0146017131120758	0.265674569215156	0.0982263567539906	0.0669454536574571	0.0462172556840087	0.0647890442255727	0	0	0	0	0.0733534700503612	0.0344849383061818	0	0.092926637777674	0	0.0183422844260495	0.0226458107503013	0.0364595489271655	0	0	0.0285232339420595	0	0.0283471619287681	0	0	0.0231034142951241
1937	0.0463771641412358	0.0615244090108141	0.108429393870435	0.134157520535201	0.0604791212738669	0.0886851062790939	0.0563357340838567	0	0.013496756131352	0	0.0527097594192512	0	0.207561383271734	0.0566891222067898	0	0	0	0	0.0592339526371636	0	0	0	0	0	0.0265012210826613	0.0278193560565438	0	0
1891	0	0	0.34918536531386	0.178945599447698	0	0	0.0639171943137981	0	0	0	0	0	0.232156020957973	0	0	0.17579581996667	0	0	0	0	0	0	0	0	0	0	0	0
3064	0.0799297205956059	0.0474531763268703	0.0758711634702458	0.10391966365487	0.0770319787517731	0.106026316601561	0.0178433815838059	0.00870926704896733	0.00762501476458076	0	0.0351831180453504	0	0.101726631260049	0.0609672902019582	0.0153168026781619	0.15081827700801	0.0145991110392243	0.01699863474183	0	0	0.0158449490236223	0	0.0412813953513119	0	0	0.0077483987745664	0	0.0151057090776367
114928	0.0396097739331623	0	0	0	0	0.0889150679514844	0	0	0	0	0.0689502644765862	0	0.363783993195264	0	0	0.268453089823371	0	0.0859226372708228	0	0.0843651733493088	0	0	0	0	0	0	0	0
3837	0	0	0	0	0	0	0	0	0.47996605960858	0	0.105775495979046	0	0.331612772477577	0	0	0	0	0	0	0	0	0	0	0	0	0.0826456719347968	0	0
4747	0.0733217819090194	0.0588406230480358	0.0811279604281079	0	0	0	0	0.0426876501450993	0	0	0	0.0387193935128206	0.038011039995504	0	0	0	0	0.321629132529721	0	0.0432003576868776	0.0231794446665708	0	0.0892577220459544	0	0	0	0	0.190024894032289
5764	0.0573067435517786	0.0765244549097682	0	0.149748421468287	0.0617609283880344	0.116875776607704	0.0193191301614863	0.0212682551926453	0.0829340618558453	0	0.0218518356777835	0	0.320442308853073	0.0190200957186674	0	0	0	0	0	0	0	0	0	0	0.0239980131948884	0.0289499744200378	0	0
