#flatfile
GO:0006614	SRP-dependent_cotranslational_protein_ta...	10952
GO:0006614	SRP-dependent_cotranslational_protein_ta...	11224
GO:0006614	SRP-dependent_cotranslational_protein_ta...	11231
GO:0006614	SRP-dependent_cotranslational_protein_ta...	23521
GO:0006614	SRP-dependent_cotranslational_protein_ta...	25873
GO:0006614	SRP-dependent_cotranslational_protein_ta...	29927
GO:0006614	SRP-dependent_cotranslational_protein_ta...	3921
GO:0006614	SRP-dependent_cotranslational_protein_ta...	4736
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6122
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6124
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6125
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6128
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6129
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6130
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6132
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6133
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6134
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6135
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6136
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6137
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6138
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6139
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6141
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6142
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6143
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6144
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6146
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6147
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6152
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6154
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6155
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6156
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6157
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6158
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6159
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6160
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6164
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6165
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6167
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6168
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6169
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6170
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6173
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6175
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6176
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6181
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6187
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6188
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6189
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6191
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6193
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6194
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6201
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6202
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6203
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6204
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6205
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6206
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6207
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6208
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6209
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6210
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6217
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6218
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6222
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6223
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6224
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6227
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6228
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6229
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6230
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6231
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6232
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6233
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6234
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6235
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6726
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6727
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6729
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6730
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6731
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6734
GO:0006614	SRP-dependent_cotranslational_protein_ta...	6747
GO:0006614	SRP-dependent_cotranslational_protein_ta...	7311
GO:0006614	SRP-dependent_cotranslational_protein_ta...	9045
GO:0006614	SRP-dependent_cotranslational_protein_ta...	9349
GO:0099536	synaptic_signaling	10059
GO:0099536	synaptic_signaling	10142
GO:0099536	synaptic_signaling	1020
GO:0099536	synaptic_signaling	10211
GO:0099536	synaptic_signaling	104
GO:0099536	synaptic_signaling	10458
GO:0099536	synaptic_signaling	10497
GO:0099536	synaptic_signaling	10636
GO:0099536	synaptic_signaling	10675
GO:0099536	synaptic_signaling	10723
GO:0099536	synaptic_signaling	10755
GO:0099536	synaptic_signaling	10769
GO:0099536	synaptic_signaling	10814
GO:0099536	synaptic_signaling	10815
GO:0099536	synaptic_signaling	11178
GO:0099536	synaptic_signaling	11188
GO:0099536	synaptic_signaling	112755
GO:0099536	synaptic_signaling	1129
GO:0099536	synaptic_signaling	1131
GO:0099536	synaptic_signaling	11315
GO:0099536	synaptic_signaling	11346
GO:0099536	synaptic_signaling	114088
GO:0099536	synaptic_signaling	116841
GO:0099536	synaptic_signaling	120892
GO:0099536	synaptic_signaling	1267
GO:0099536	synaptic_signaling	127833
GO:0099536	synaptic_signaling	140679
GO:0099536	synaptic_signaling	148281
GO:0099536	synaptic_signaling	149111
GO:0099536	synaptic_signaling	1499
GO:0099536	synaptic_signaling	152330
GO:0099536	synaptic_signaling	1627
GO:0099536	synaptic_signaling	1728
GO:0099536	synaptic_signaling	1739
GO:0099536	synaptic_signaling	1740
GO:0099536	synaptic_signaling	1741
GO:0099536	synaptic_signaling	1742
GO:0099536	synaptic_signaling	1759
GO:0099536	synaptic_signaling	177
GO:0099536	synaptic_signaling	18
GO:0099536	synaptic_signaling	1837
GO:0099536	synaptic_signaling	1855
GO:0099536	synaptic_signaling	1956
GO:0099536	synaptic_signaling	2043
GO:0099536	synaptic_signaling	2048
GO:0099536	synaptic_signaling	2054
GO:0099536	synaptic_signaling	207
GO:0099536	synaptic_signaling	2185
GO:0099536	synaptic_signaling	2257
GO:0099536	synaptic_signaling	22871
GO:0099536	synaptic_signaling	22883
GO:0099536	synaptic_signaling	22895
GO:0099536	synaptic_signaling	22930
GO:0099536	synaptic_signaling	22941
GO:0099536	synaptic_signaling	22999
GO:0099536	synaptic_signaling	23025
GO:0099536	synaptic_signaling	23095
GO:0099536	synaptic_signaling	23154
GO:0099536	synaptic_signaling	23208
GO:0099536	synaptic_signaling	23228
GO:0099536	synaptic_signaling	23237
GO:0099536	synaptic_signaling	23316
GO:0099536	synaptic_signaling	2332
GO:0099536	synaptic_signaling	23349
GO:0099536	synaptic_signaling	23373
GO:0099536	synaptic_signaling	23394
GO:0099536	synaptic_signaling	23396
GO:0099536	synaptic_signaling	23513
GO:0099536	synaptic_signaling	23542
GO:0099536	synaptic_signaling	25
GO:0099536	synaptic_signaling	254263
GO:0099536	synaptic_signaling	2554
GO:0099536	synaptic_signaling	2561
GO:0099536	synaptic_signaling	2562
GO:0099536	synaptic_signaling	2571
GO:0099536	synaptic_signaling	2572
GO:0099536	synaptic_signaling	25953
GO:0099536	synaptic_signaling	26012
GO:0099536	synaptic_signaling	26037
GO:0099536	synaptic_signaling	2670
GO:0099536	synaptic_signaling	27065
GO:0099536	synaptic_signaling	2741
GO:0099536	synaptic_signaling	2743
GO:0099536	synaptic_signaling	2744
GO:0099536	synaptic_signaling	27445
GO:0099536	synaptic_signaling	2752
GO:0099536	synaptic_signaling	2770
GO:0099536	synaptic_signaling	2771
GO:0099536	synaptic_signaling	2890
GO:0099536	synaptic_signaling	2891
GO:0099536	synaptic_signaling	2892
GO:0099536	synaptic_signaling	2893
GO:0099536	synaptic_signaling	2895
GO:0099536	synaptic_signaling	2897
GO:0099536	synaptic_signaling	2898
GO:0099536	synaptic_signaling	2899
GO:0099536	synaptic_signaling	2900
GO:0099536	synaptic_signaling	2901
GO:0099536	synaptic_signaling	2902
GO:0099536	synaptic_signaling	2903
GO:0099536	synaptic_signaling	2904
GO:0099536	synaptic_signaling	2905
GO:0099536	synaptic_signaling	2906
GO:0099536	synaptic_signaling	2911
GO:0099536	synaptic_signaling	2912
GO:0099536	synaptic_signaling	2913
GO:0099536	synaptic_signaling	2915
GO:0099536	synaptic_signaling	2917
GO:0099536	synaptic_signaling	2918
GO:0099536	synaptic_signaling	2931
GO:0099536	synaptic_signaling	2932
GO:0099536	synaptic_signaling	29767
GO:0099536	synaptic_signaling	30819
GO:0099536	synaptic_signaling	320
GO:0099536	synaptic_signaling	321
GO:0099536	synaptic_signaling	3265
GO:0099536	synaptic_signaling	3269
GO:0099536	synaptic_signaling	3312
GO:0099536	synaptic_signaling	348
GO:0099536	synaptic_signaling	351
GO:0099536	synaptic_signaling	3706
GO:0099536	synaptic_signaling	3710
GO:0099536	synaptic_signaling	3736
GO:0099536	synaptic_signaling	3745
GO:0099536	synaptic_signaling	375
GO:0099536	synaptic_signaling	3751
GO:0099536	synaptic_signaling	3779
GO:0099536	synaptic_signaling	3780
GO:0099536	synaptic_signaling	3785
GO:0099536	synaptic_signaling	3798
GO:0099536	synaptic_signaling	3799
GO:0099536	synaptic_signaling	3815
GO:0099536	synaptic_signaling	3845
GO:0099536	synaptic_signaling	388336
GO:0099536	synaptic_signaling	3908
GO:0099536	synaptic_signaling	392862
GO:0099536	synaptic_signaling	40
GO:0099536	synaptic_signaling	4040
