#communities 
273	19
6455	19
1759	19
1785	19
26052	9
2060	7
1837	70
1821	70
1756	70
1605	70
369	5
2923	142
3836	82
26986	126
22808	121
1487	56
2317	3
2316	3
29979	13
5663	12
3709	133
1793	3
2274	145
8470	3
6456	19
10133	62
22895	285
3739	10
6548	5
3688	70
10605	126
1975	220
1981	133
23163	188
3265	8
351	48
30011	19
2318	3
5195	237
5193	290
2475	65
207	5
5170	35
6198	65
3667	3
3064	58
5333	8
2887	3
1956	3
3320	20
1615	3
2058	85
5573	60
7249	5
10971	5
53616	5
7534	5
7164	14
57403	55
1432	5
672	30
5894	5
29763	73
4783	207
40	41
41	60
3028	74
1742	10
2066	10
1740	10
1741	10
215	202
5825	202
10484	124
55824	167
322	144
5584	122
55746	33
2547	17
2280	127
3842	52
387	24
824	67
3503	306
2934	263
7332	7
3500	306
2108	317
259217	140
260425	140
23499	27
50618	19
55187	201
25831	206
5799	53
3547	206
5362	52
10015	19
26037	2
23026	158
23037	158
1951	54
23129	255
1173	64
22883	261
221981	129
20	93
23025	3
22995	2
57453	140
23228	140
5365	140
23113	140
9439	111
27148	10
57556	225
10580	116
57571	254
57670	84
4645	62
57610	206
23031	206
10043	29
815	44
57787	122
3178	52
6294	17
1459	17
1460	16
1457	17
6449	13
3646	238
2243	257
10989	15
23193	175
6747	209
4670	52
7916	52
5859	1
5684	40
2885	3
708	13
529	192
10212	283
7919	283
6210	283
10189	283
1642	37
11117	260
1994	11
23517	31
26019	109
6499	245
3184	11
5976	2
23248	23
11331	97
142	4
4998	241
4172	241
4999	241
4175	241
10539	214
10006	3
4750	31
11127	4
10617	42
26994	7
10482	1
5869	55
5868	55
7334	7
7316	7
7251	1
9135	195
164	64
4214	7
4216	5
10598	20
375	227
7454	35
23095	264
8887	26
10376	12
2036	8
3708	133
3326	20
576	264
5757	102
28964	61
51631	15
1213	64
1400	18
1937	81
57562	15
1891	2
114928	123
55660	113
3837	82
29117	18
4747	1
5764	15
6457	19
7431	1
10980	90
4738	7
1399	3
1398	3
4217	5
2810	5
5058	5
2010	6
355	18
34	149
3643	35
23390	50
2045	121
2048	121
2051	80
2049	286
10987	37
1612	100
23405	151
4478	8
1499	35
673	5
10469	246
22800	121
5315	5
9693	73
163	64
4301	121
4297	4
274	185
6453	19
392	24
10188	35
19	10
3761	10
133957	7
146691	29
11059	29
23327	107
29978	13
5211	90
221935	113
23352	166
55252	113
23002	79
1729	113
26036	57
55596	31
11100	11
51755	113
114793	113
10486	92
5094	11
3556	113
10564	60
55729	110
11190	98
5310	300
1009	110
1464	41
3915	110
23420	273
2324	110
26168	7
4881	110
5097	110
23705	110
3911	110
1284	16
5499	23
161742	50
23368	1
54843	285
10494	38
2801	1
81876	237
5861	67
6867	58
22938	1
1080	167
23513	10
5797	265
11122	175
10076	265
5802	61
5792	61
5786	106
5789	61
5791	106
5793	35
5803	35
5787	35
5795	35
5798	175
23647	14
10755	29
26354	51
3732	278
51429	19
8476	24
10627	24
88	51
5682	1
5683	40
5685	40
5687	40
5690	40
5689	40
5691	40
5693	40
5694	40
5695	40
6311	71
2261	71
1933	81
1936	81
10093	303
56893	13
10574	43
11316	169
1363	130
1915	18
5708	9
6176	18
55183	18
7917	15
10382	9
5217	141
2597	75
10094	56
4354	5
51608	15
11051	146
10399	102
3276	57
3336	18
56992	138
4666	18
4860	144
4905	35
5050	18
10606	1
5515	31
5717	18
6117	16
293	71
6616	36
7276	15
1114	71
1743	141
5720	16
7277	182
170961	18
197131	18
23028	49
54622	18
10342	32
403	18
51593	177
509	267
9001	15
22948	43
55755	15
1160	282
2661	18
6613	16
51726	243
2026	117
55186	15
2495	18
2512	152
2819	292
2950	1
3146	22
3163	6
10236	3
2079	172
3312	161
3315	34
3798	27
81631	26
2975	130
5601	5
4140	8
6182	248
65080	163
4715	15
4831	89
4832	89
11165	174
5034	244
5049	196
26135	187
5216	18
25843	38
8575	147
6136	182
25873	184
3921	202
6230	239
6421	136
10657	3
11075	123
10273	9
7083	16
9638	15
7336	7
54874	247
213	15
217	18
306	18
3728	90
481	158
78987	16
4700	281
3039	223
546	15
613	3
22913	76
284403	5
1008	90
1345	15
1508	2
10540	1
1783	208
29924	7
2059	114
23474	18
116985	251
55512	18
2290	81
2521	57
2771	25
2783	25
2804	172
22927	57
3189	11
11078	23
27131	8
23199	27
10724	12
57489	2
23286	27
4043	153
8669	129
28985	22
4356	68
10398	87
4714	141
4809	2
25934	15
56144	18
27043	16
10397	242
5424	3
5481	15
5498	15
1434	229
4841	136
6165	154
6133	76
3092	287
6189	4
6275	199
6279	18
8878	26
6804	6
6853	201
7114	1
10155	248
60626	25
7314	7
51168	114
22985	21
55004	117
52	247
309	148
396	249
25978	42
10072	267
4709	267
25791	163
55207	281
826	67
4026	281
7542	6
5955	26
642	230
7203	196
9231	2
5660	143
1123	130
26289	38
1523	185
3703	234
25874	94
157285	143
1627	26
8655	155
10570	19
4733	67
8894	193
2286	13
335	242
55262	216
10658	76
51280	129
23521	154
2936	7
10014	4
311	32
3308	34
57095	84
10994	71
3735	85
3757	204
10615	1
57658	55
3857	19
3897	159
114088	7
22981	2
3831	66
51660	268
51025	115
23162	5
23039	124
4191	98
2901	129
2788	25
4190	3
10769	68
1967	87
64965	264
4673	2
29959	249
3991	229
55968	229
23435	229
6767	12
79885	259
112840	259
4731	259
6284	36
10419	137
6601	237
23140	259
23761	96
4893	8
23654	255
22839	3
5621	151
57143	165
3096	208
11021	2
4218	2
4192	184
55638	230
6204	272
22984	269
5478	240
6429	21
1314	169
112476	66
27067	15
29888	38
26960	38
79735	55
7280	18
1855	114
65991	6
55324	117
10476	98
254863	2
11170	218
10949	11
4649	138
58477	228
1952	3
1639	2
54505	96
51412	16
57017	301
10059	74
3309	83
1857	1
23136	3
2053	116
55160	98
10681	25
10490	6
124801	129
10211	116
2873	178
10817	1
50861	133
57498	84
11345	26
10916	276
6142	184
4141	166
11031	55
23450	20
4701	161
4857	237
11146	34
51594	34
6092	130
6194	130
10209	130
55229	159
5127	250
5164	305
2632	286
9796	259
8394	84
3191	11
5223	17
5662	278
9230	62
22924	101
5713	2
5867	176
10156	235
4734	7
57003	148
58478	210
6734	168
29062	99
23558	29
257218	281
28966	19
26100	14
10440	70
79577	84
7317	7
11171	89
2170	219
2534	3
641	16
572	5
6002	25
26003	1
1072	92
11083	21
11235	38
23265	1
10313	14
2992	164
2947	164
11007	1
56474	231
3854	1
8996	1
26505	8
26060	51
1856	1
3866	1
26086	222
386618	246
1073	92
4591	1
2130	22
10328	62
8907	1
3983	2
60491	1
1838	1
60	92
149371	1
3183	76
11252	73
10483	124
5300	1
3880	1
22954	7
57144	1
1781	69
10054	187
8623	1
51729	11
11052	29
10152	1
327	26
10743	200
158471	259
5704	9
3190	11
26128	71
23410	74
10919	4
1854	89
71	92
23392	105
6810	6
54474	1
10458	106
140885	1
11034	92
5528	31
2670	1
56341	57
11135	24
1731	8
10521	11
81628	1
10320	1
153733	1
1602	222
5372	262
66036	260
23710	26
11020	275
5635	295
55198	126
10900	238
51421	1
541468	1
7531	5
127703	1
55885	1
389	24
27095	128
4698	189
10428	22
1525	22
140735	155
2954	164
23157	8
6271	199
3853	1
57326	13
10921	21
10534	43
56243	1
5152	207
26276	157
10982	101
1315	169
285527	38
1454	69
10007	22
664	189
51517	1
57596	1
57142	14
1995	12
1996	203
55577	222
6990	69
5932	56
27316	21
1780	69
7360	214
10127	1
22978	194
443	118
54472	29
