#communities 
273	88
6455	88
1759	88
1785	88
26052	84
2060	86
1837	88
1821	88
1756	52
1605	88
369	84
2923	41
3836	63
26986	1
22808	6
1487	2
2317	88
2316	88
29979	41
5663	85
3709	2
1793	88
2274	88
8470	88
6456	88
10133	2
22895	39
3739	85
6548	90
3688	88
10605	1
1975	2
1981	33
23163	86
3265	87
351	39
30011	88
2318	88
5195	40
5193	68
2475	87
207	87
5170	87
6198	87
3667	88
3064	37
5333	43
2887	88
1956	88
3320	84
1615	88
2058	62
5573	87
7249	90
10971	90
53616	85
7534	90
7164	84
57403	2
1432	87
672	3
5894	84
29763	88
4783	50
40	50
41	50
3028	37
1742	85
2066	85
1740	88
1741	85
215	14
5825	51
10484	68
55824	92
322	89
5584	87
55746	63
2547	32
2280	86
3842	36
387	89
824	90
3503	73
2934	91
7332	86
3500	73
2108	89
259217	6
260425	6
23499	42
50618	88
55187	4
25831	51
5799	1
3547	6
5362	36
10015	88
26037	51
23026	62
23037	6
1951	1
23129	6
1173	71
22883	42
221981	87
20	33
23025	90
22995	51
57453	6
23228	6
5365	6
23113	6
9439	3
27148	53
57556	88
10580	88
57571	42
57670	2
4645	2
57610	6
23031	6
10043	2
815	85
57787	87
3178	36
6294	36
1459	39
1460	33
1457	36
6449	41
3646	2
2243	33
10989	37
23193	41
6747	2
4670	52
7916	36
5859	50
5684	50
2885	88
708	36
529	6
10212	36
7919	36
6210	36
10189	36
1642	1
11117	50
1994	87
23517	34
26019	34
6499	18
3184	36
5976	51
23248	33
11331	2
142	64
4998	52
4172	4
4999	52
4175	52
10539	52
10006	88
4750	90
11127	64
10617	86
26994	86
10482	50
5869	51
5868	2
7334	86
7316	86
7251	50
9135	55
164	9
4214	86
4216	87
10598	84
375	32
7454	88
23095	85
8887	50
10376	85
2036	87
3708	42
3326	84
576	85
5757	2
28964	35
51631	53
1213	87
1400	35
1937	35
57562	35
1891	51
114928	50
55660	36
3837	63
29117	35
4747	50
5764	35
6457	88
7431	50
10980	35
4738	86
1399	88
1398	88
4217	87
2810	84
5058	89
2010	63
355	87
34	41
3643	88
23390	2
2045	6
2048	88
2051	6
2049	6
10987	86
1612	84
23405	51
4478	87
1499	87
673	87
10469	61
22800	6
5315	84
9693	6
163	50
4301	6
4297	64
274	88
6453	88
392	89
10188	88
19	2
3761	85
133957	86
146691	86
11059	86
23327	86
29978	41
5211	35
221935	36
23352	36
55252	36
23002	89
1729	64
26036	36
55596	34
11100	36
51755	36
114793	64
10486	42
5094	36
3556	2
10564	5
55729	42
11190	42
5310	88
1009	42
1464	42
3915	42
23420	41
2324	84
26168	64
4881	42
5097	42
23705	2
3911	42
1284	35
5499	87
161742	2
23368	50
54843	39
10494	86
2801	50
81876	38
5861	62
6867	52
22938	50
1080	84
23513	85
5797	70
11122	85
10076	70
5802	35
5792	64
5786	88
5789	54
5791	88
5793	88
5803	88
5787	88
5795	88
5798	41
23647	52
10755	2
26354	90
3732	2
51429	88
8476	70
10627	13
88	64
5682	50
5683	50
5685	50
5687	50
5690	50
5689	50
5691	50
5693	50
5694	50
5695	50
6311	1
2261	32
1933	36
1936	35
10093	25
56893	41
10574	35
11316	32
1363	32
1915	35
5708	84
6176	35
55183	35
7917	41
10382	88
5217	38
2597	35
10094	51
4354	87
51608	40
11051	35
10399	35
3276	36
3336	35
56992	47
4666	35
4860	35
4905	88
5050	35
10606	50
5515	87
5717	35
6117	35
293	50
6616	63
7276	39
1114	35
1743	38
5720	53
7277	46
170961	35
197131	35
23028	52
54622	35
10342	56
403	8
51593	37
509	2
9001	53
22948	34
55755	53
1160	63
2661	35
6613	35
51726	35
2026	42
55186	35
2495	35
2512	48
2819	2
2950	52
3146	85
3163	35
10236	88
2079	84
3312	84
3315	87
3798	52
81631	34
2975	32
5601	87
4140	87
6182	64
65080	35
4715	37
4831	2
4832	41
11165	35
5034	41
5049	36
26135	34
5216	35
25843	35
8575	35
6136	46
25873	41
3921	14
6230	36
6421	89
10657	88
11075	55
10273	84
7083	35
9638	37
7336	86
54874	17
213	37
217	35
306	35
3728	85
481	10
78987	35
4700	40
3039	7
546	46
613	88
22913	56
284403	51
1008	35
1345	35
1508	88
10540	53
1783	51
29924	86
2059	53
23474	60
116985	32
55512	35
2290	35
2521	36
2771	5
2783	84
2804	34
22927	36
3189	36
11078	3
27131	87
23199	52
10724	39
57489	51
23286	37
4043	63
8669	87
28985	51
4356	2
10398	90
4714	38
4809	51
25934	37
56144	35
27043	35
10397	39
5424	88
5481	33
5498	37
1434	7
4841	50
6165	65
6133	50
3092	42
6189	64
6275	36
6279	35
8878	87
6804	63
6853	90
7114	52
10155	87
60626	5
7314	86
51168	17
22985	36
55004	33
52	17
309	65
396	89
25978	2
10072	2
4709	2
25791	35
55207	66
826	40
4026	53
7542	63
5955	4
642	39
7203	34
9231	51
5660	7
1123	89
26289	35
1523	52
3703	41
25874	66
157285	7
1627	42
8655	53
10570	88
4733	40
8894	35
2286	41
335	39
55262	52
10658	56
51280	65
23521	65
2936	2
10014	84
311	36
3308	87
57095	37
10994	2
3735	53
3757	32
10615	50
57658	50
3857	88
3897	9
114088	54
22981	51
3831	53
51660	19
51025	65
23162	87
23039	68
4191	40
2901	86
2788	5
4190	88
10769	86
1967	36
64965	64
4673	38
29959	33
3991	7
55968	7
23435	41
6767	39
79885	39
112840	20
4731	36
6284	39
10419	64
6601	36
23140	39
23761	3
4893	87
23654	35
22839	88
5621	44
57143	62
3096	62
11021	51
4218	51
4192	41
55638	51
6204	38
22984	62
5478	36
6429	36
1314	32
112476	63
27067	35
29888	35
26960	35
79735	34
7280	35
1855	51
65991	35
55324	33
10476	40
254863	51
11170	52
10949	36
4649	20
58477	1
1952	88
1639	51
54505	3
51412	35
57017	66
10059	88
3309	41
1857	50
23136	90
2053	37
55160	40
10681	84
10490	63
124801	65
10211	65
2873	1
10817	52
50861	52
57498	37
11345	4
10916	5
6142	41
4141	85
11031	2
23450	87
4701	33
4857	36
11146	84
51594	65
6092	32
6194	84
10209	84
55229	9
5127	85
5164	37
2632	6
9796	39
8394	53
3191	36
5223	32
5662	2
9230	2
22924	50
5713	51
5867	55
10156	1
4734	86
57003	1
58478	2
6734	1
29062	1
23558	86
257218	53
28966	90
26100	66
10440	53
79577	37
7317	86
11171	2
2170	2
2534	88
641	35
572	84
6002	5
26003	50
1072	85
11083	88
11235	35
23265	52
10313	66
2992	53
2947	10
11007	50
56474	67
3854	50
8996	52
26505	52
26060	88
1856	88
3866	52
26086	57
386618	50
1073	42
4591	50
2130	36
10328	2
8907	50
3983	51
60491	50
1838	50
60	42
149371	52
3183	50
11252	88
10483	68
5300	50
3880	52
22954	86
57144	50
1781	54
10054	2
8623	52
51729	88
11052	36
10152	88
327	4
10743	71
158471	36
5704	84
3190	88
26128	51
23410	37
10919	52
1854	2
71	42
23392	66
6810	63
54474	50
10458	88
140885	52
11034	42
5528	90
2670	50
56341	36
11135	89
1731	64
10521	36
81628	50
10320	50
153733	52
1602	57
5372	24
66036	10
23710	50
11020	50
5635	27
55198	2
10900	50
51421	50
541468	52
7531	90
127703	52
55885	50
389	13
27095	16
4698	51
10428	64
1525	63
140735	53
2954	10
23157	87
6271	21
3853	52
57326	50
10921	36
10534	34
56243	88
5152	50
26276	75
10982	51
1315	32
285527	51
1454	84
10007	36
664	68
51517	88
57596	50
57142	66
1995	39
1996	7
55577	57
6990	54
5932	2
27316	36
1780	35
7360	2
10127	3
22978	50
443	84
54472	2
5631	27
1488	2
23237	12
10456	86
339965	57
1153	36
682	5
10016	88
23204	66
445	51
8773	63
26353	84
51760	50
57120	11
5706	50
2107	84
3875	52
5725	36
2752	1
2580	68
23636	50
84864	3
1453	54
9093	2
140576	84
54906	50
95	56
8440	88
5700	87
9513	50
4830	2
5701	87
11216	5
216	35
8027	86
8379	50
6921	6
10670	2
51160	50
3612	21
6717	35
1410	2
23266	88
50944	88
26058	88
6531	86
5586	84
4137	87
5566	87
7163	66
7165	87
5831	35
10287	5
6093	87
59338	2
55914	87
6249	51
22866	8
1386	87
2697	63
1387	87
1739	85
3066	64
11177	64
1973	33
320	24
114569	66
3099	41
3507	41
51706	41
5479	41
5093	36
58155	36
10432	50
23543	36
26278	11
7337	86
11047	86
1155	89
23287	8
3420	51
54039	36
51286	63
10961	41
54749	52
2664	38
4942	41
5100	41
3925	87
23112	51
3615	87
2023	88
23152	51
23633	63
10659	87
5582	87
10640	55
54535	50
57060	36
7874	86
23072	86
5178	86
27429	87
7112	63
23090	3
54880	86
54550	50
5493	50
5576	5
6282	21
6285	21
26355	84
5413	87
23176	87
177	21
6513	2
2932	87
5062	88
3055	88
4067	88
7158	32
121504	64
5527	87
5728	86
3791	88
7422	4
80781	39
6622	86
5525	90
4952	51
22794	88
81565	53
5048	51
10492	36
2321	88
2247	42
208	84
5160	37
23365	2
1020	85
9039	6
10142	52
23043	8
26146	52
1063	65
1191	44
64753	52
55763	52
26127	35
2803	8
51361	50
55704	87
3797	42
3799	50
401145	53
23040	8
22906	52
9659	52
8499	35
58533	8
6654	88
6711	87
8658	8
23048	8
286	87
8204	2
51199	51
51637	53
11315	11
5605	84
506	35
8666	3
9131	3
5037	84
5163	84
491	85
6708	87
6709	87
55666	7
1509	7
6714	88
4842	89
10048	87
3984	87
6857	63
4130	34
27340	1
1859	72
472	37
317	87
1965	45
5501	33
5590	87
2648	87
5218	90
4155	87
115703	89
5364	6
54434	12
1968	45
5530	88
10049	84
3856	52
2596	43
80854	64
2314	38
5518	35
1062	4
7248	90
26056	2
4716	42
5921	85
59	34
5688	50
23092	89
8661	2
3855	2
5580	87
7001	39
5052	33
5500	3
65266	91
10787	51
25875	66
1147	87
5588	87
11180	3
29127	71
5335	88
50807	88
27	88
22941	88
1271	88
11248	88
11217	88
114784	88
1795	88
58512	88
6137	88
357	88
610	88
6655	88
57148	11
22999	90
23607	88
23114	88
11176	88
23230	88
10021	52
2533	88
2550	88
23013	88
2571	87
171023	88
25924	39
287	70
26275	88
2639	39
5295	88
2556	41
4134	87
4638	88
10427	51
462	88
23394	43
6396	59
4606	2
1737	37
8454	86
5692	50
5591	87
58513	41
10938	87
2242	88
8736	52
1445	88
2794	38
79837	2
9648	41
5870	51
253260	87
6793	50
9748	42
1613	51
56957	2
9479	89
10963	84
10135	48
2017	88
55576	62
5908	38
3181	36
8294	64
8359	64
8362	64
8364	64
8368	64
5138	84
3636	88
4627	90
4628	12
54822	2
140803	65
55212	56
229	85
350	89
575	6
3476	87
3267	69
6845	69
8065	6
8851	85
22853	85
10801	87
346288	87
7415	7
2931	87
5911	48
2029	48
259	88
2	39
1337	13
1892	88
2271	2
2098	88
2335	88
23020	87
3956	7
1645	87
5595	87
5213	35
5290	85
1655	36
3697	85
3337	39
57132	2
30819	2
23376	86
7321	86
7322	86
26046	86
7323	86
50488	87
1654	36
5587	87
1000	88
2904	88
4659	3
3815	88
6786	1
405	84
515	40
2224	63
10058	50
27034	33
51056	16
51079	87
64943	50
6158	7
6201	86
55611	86
57169	86
6218	86
6143	64
6640	85
9040	6
3182	36
4904	87
6159	46
6224	85
63893	46
196403	88
23295	86
55823	86
3093	86
23321	86
23609	44
54708	62
7335	86
5594	87
4643	88
27229	50
23281	50
219771	90
51466	2
55740	89
9353	64
1969	84
22836	23
10395	85
3691	2
7159	51
599	63
22919	51
3240	39
10531	39
5581	87
3655	2
408	87
200576	62
1540	51
23256	38
5710	86
6500	4
10910	84
388	2
26227	2
11230	63
2273	42
3141	6
1282	35
7052	39
7057	39
26523	51
55803	44
1267	2
150209	44
81488	20
5204	50
7410	34
10808	2
26130	34
51652	2
3185	50
6733	36
57448	34
10576	34
333932	64
4976	68
382	32
5569	5
3843	46
5901	64
10154	88
8482	88
7054	90
4215	87
1948	2
6772	88
10243	14
4684	90
2870	86
4846	39
348	39
23164	51
55177	90
3020	64
3021	64
5019	6
126003	16
11140	50
51295	39
54536	39
2193	39
22983	39
84171	51
25959	50
26057	85
310	35
324	85
1495	85
25839	38
10466	89
22859	33
22872	59
23345	8
23086	85
23384	52
11335	64
9826	88
23580	3
9578	89
1730	89
8924	89
8888	42
4646	2
5063	89
56924	84
9743	88
5910	87
9349	44
6146	7
6280	21
152503	89
8976	88
2033	87
25758	64
25930	88
282974	84
147179	88
5604	85
4294	87
11064	51
8349	64
136319	51
5602	87
11221	85
4208	90
29993	88
22837	88
23301	64
23242	88
23236	2
23229	14
1674	50
2125	87
283234	50
3895	63
3913	51
54477	51
5339	42
22874	39
140710	50
23387	84
1832	51
50649	89
57514	89
5879	89
5747	88
51742	71
5903	63
4509	88
3069	43
4513	7
3097	90
6744	90
65125	90
7529	90
23108	90
64926	50
55835	51
7532	90
2037	87
11346	90
171024	90
54737	71
10549	41
10130	41
2332	50
26999	50
3054	63
439	40
226	6
773	33
25822	70
3339	88
3912	33
4035	89
3996	87
