#communities
2	4
12	3
16	2
18	7
19	9
20	2
23	3
24	2
27	5
29	1
30	3
31	2
33	2
34	8
36	2
37	2
38	9
39	2
40	2
41	2
43	3
47	7
48	2
52	4
58	5
59	5
60	3
70	3
71	3
81	4
87	5
88	3
89	2
90	5
91	4
95	2
98	2
103	2
104	3
108	4
111	1
112	3
115	1
117	4
118	8
119	8
120	8
128	5
142	3
156	4
158	2
160	2
161	2
162	2
163	2
164	2
177	5
178	6
191	2
203	3
205	2
207	4
208	4
213	6
214	1
215	2
216	7
217	7
219	2
221	2
223	3
224	2
225	2
226	5
229	5
230	4
249	3
259	5
271	2
273	5
274	5
286	1
287	2
288	3
292	9
293	2
301	5
302	5
306	1
307	2
308	5
309	3
310	5
311	2
316	7
317	7
320	2
321	5
322	5
324	2
327	5
334	3
335	9
337	7
338	4
347	3
348	4
350	4
351	5
355	4
357	5
358	2
361	3
369	8
372	6
375	6
377	1
378	8
381	4
382	6
387	4
388	6
389	5
391	4
392	5
394	3
396	4
400	2
402	2
403	1
405	4
408	4
421	1
427	9
439	3
440	2
443	1
444	3
445	2
460	4
462	9
463	2
471	9
472	3
476	5
477	2
479	8
481	5
482	8
483	3
487	8
488	9
489	3
490	8
491	1
492	3
493	2
498	5
501	5
506	5
509	5
513	7
514	7
515	5
521	3
522	6
523	5
525	2
527	3
529	4
534	2
535	3
537	2
539	2
540	3
545	3
546	3
547	2
549	2
563	4
572	5
575	9
576	3
577	7
586	2
599	3
607	3
610	5
613	9
617	4
633	2
636	3
641	3
642	2
644	8
645	3
657	5
664	3
667	2
670	3
672	3
673	8
675	3
682	8
708	7
712	7
713	7
714	7
718	1
721	2
722	2
726	3
727	3
738	3
747	3
752	3
757	3
759	2
760	2
762	1
767	2
773	3
774	5
775	8
777	3
779	2
781	3
782	5
783	2
784	2
785	4
790	2
793	4
800	8
801	8
808	3
810	3
811	3
813	4
814	3
815	2
816	2
817	2
818	2
821	6
823	4
824	1
826	1
829	2
830	2
832	3
833	9
847	5
867	5
871	3
873	5
874	2
889	5
901	2
908	3
950	3
952	5
961	3
966	5
975	3
987	3
988	2
989	8
998	4
1000	2
1008	4
1009	3
1012	2
1013	1
1020	5
1025	6
1062	8
1063	3
1069	2
1072	9
1073	3
1080	2
1105	3
1108	3
1114	5
1123	2
1130	2
1131	2
1147	3
1152	2
1153	3
1155	3
1158	2
1159	2
1160	4
1173	3
1174	2
1175	2
1181	4
1182	3
1186	3
1191	5
1209	9
1211	2
1212	2
1213	2
1264	2
1266	9
1267	1
1271	6
1272	4
1277	1
1278	6
1282	5
1284	5
1291	5
1293	3
1302	2
1307	3
1312	3
1314	2
1315	6
1327	3
1329	2
1337	2
1345	5
1350	9
1362	2
1363	8
1374	8
1384	5
1386	4
1387	3
1397	4
1398	5
1399	7
1400	7
1410	5
1428	2
1429	3
1431	5
1432	4
1434	6
1436	5
1445	5
1452	2
1453	2
1454	2
1455	9
1456	6
1457	3
1459	3
1460	5
1464	3
1465	2
1468	2
1487	2
1488	2
1495	9
1499	4
1500	5
1501	5
1503	3
1508	1
1509	8
1523	2
1525	3
1537	2
1540	2
1595	2
1600	2
1602	2
1605	5
1610	2
1612	8
1613	2
1615	4
1620	9
1622	2
1627	7
1629	2
1630	6
1636	3
1639	2
1641	2
1642	3
1645	8
1650	9
1653	2
1654	2
1655	3
1656	2
1657	3
1660	3
1662	3
1665	2
1674	2
1678	2
1723	3
1727	3
1728	4
1729	3
1730	7
1731	2
1737	9
1738	5
1739	5
1740	9
1741	9
1742	5
1743	2
1756	2
1759	5
1762	2
1763	3
1767	3
1769	5
1778	2
1780	2
1781	2
1783	2
1785	5
1786	3
1793	5
1794	2
1795	5
1808	7
1809	7
1819	2
1821	5
1828	3
1832	2
1837	5
1838	2
1845	5
1846	2
1854	2
1855	2
1856	2
1857	2
1859	3
1891	2
1892	1
1901	5
1915	9
1917	6
1933	3
1936	2
1937	4
1938	3
1947	6
1948	3
1951	3
1952	6
1954	3
1956	5
1958	3
1965	3
1967	3
1968	3
1969	4
1973	3
1974	2
1975	3
1977	8
1981	5
1982	3
1983	5
1984	2
1993	2
1994	3
1995	4
1996	3
2009	2
2010	3
2011	8
2017	5
2020	3
2021	1
2023	5
2026	2
2027	2
2029	8
2033	3
2035	2
2036	8
2037	8
2038	4
2039	2
2040	3
2042	3
2043	9
2045	2
2046	2
2047	4
2048	9
2049	4
2050	3
2051	2
2053	2
2058	2
2059	2
2060	5
2066	9
2079	5
2098	7
2107	8
2108	5
2109	5
2110	5
2125	2
2130	3
2132	5
2150	9
2152	1
2157	3
2170	2
2173	2
2177	3
2181	3
2182	3
2184	5
2185	4
2193	4
2194	3
2197	3
2224	2
2235	5
2239	2
2242	5
2243	2
2244	2
2245	2
2247	3
2257	2
2261	5
2262	5
2263	5
2266	2
2268	5
2271	2
2273	7
2274	2
2280	4
2281	2
2286	4
2287	3
2288	5
2290	4
2314	3
2316	5
2317	4
2318	5
2319	2
2321	9
2324	4
2332	2
2335	5
2475	4
2495	5
2512	5
2521	3
2530	3
2533	3
2534	5
2539	3
2547	3
2548	3
2550	5
2554	9
2555	1
2556	6
2560	5
2561	8
2562	9
2571	5
2572	3
2580	1
2581	3
2584	2
2590	3
2596	3
2597	3
2617	2
2629	4
2631	2
2632	4
2639	4
2648	3
2661	9
2664	5
2665	2
2670	2
2673	1
2686	3
2697	2
2710	7
2730	8
2739	3
2741	2
2743	3
2744	3
2745	3
2746	5
2752	3
2768	3
2770	4
2771	4
2773	4
2774	4
2775	2
2776	4
2778	4
2781	4
2782	4
2783	4
2784	4
2785	4
2786	4
2788	4
2794	5
2800	2
2801	2
2802	3
2803	2
2804	3
2805	3
2806	3
2810	8
2817	3
2819	4
2821	2
2823	3
2824	3
2870	4
2873	3
2876	2
2879	4
2885	5
2887	5
2890	5
2891	2
2892	2
2893	2
2895	2
2897	2
2898	2
2899	2
2900	2
2901	7
2902	5
2903	9
2904	5
2905	5
2906	5
2909	2
2911	9
2912	3
2913	2
2915	2
2917	2
2918	2
2923	2
2931	3
2932	4
2934	5
2935	8
2936	8
2944	2
2946	2
2947	2
2949	2
2950	2
2954	2
2957	3
