#communities 
273	3
6455	3
1759	3
1785	3
26052	9
2060	3
1837	11
1821	11
1756	7
1605	11
369	9
2923	5
3836	8
26986	11
22808	15
1487	7
2317	11
2316	11
29979	1
5663	10
3709	9
1793	11
2274	11
8470	11
6456	3
10133	6
22895	8
3739	11
6548	9
3688	9
10605	11
1975	5
1981	7
23163	13
3265	9
351	10
30011	11
2318	11
5195	1
5193	3
2475	9
207	9
5170	9
6198	9
3667	9
3064	5
5333	9
2887	11
1956	11
3320	9
1615	11
2058	7
5573	9
7249	9
10971	9
53616	9
7534	9
7164	3
57403	15
1432	9
672	4
5894	9
29763	8
4783	7
40	7
41	9
3028	10
1742	11
2066	11
1740	11
1741	11
215	7
5825	7
10484	6
55824	11
322	11
5584	9
55746	3
2547	8
2280	9
3842	11
387	11
824	9
3503	4
2934	11
7332	9
3500	4
2108	10
259217	11
260425	11
23499	3
50618	3
55187	9
25831	6
5799	3
3547	9
5362	3
10015	3
26037	6
23026	3
23037	3
1951	3
23129	11
1173	4
22883	10
221981	5
20	8
23025	11
22995	6
57453	11
23228	8
5365	11
23113	11
9439	8
27148	8
57556	11
10580	11
57571	10
57670	3
4645	6
57610	9
23031	9
10043	1
815	7
57787	9
3178	5
6294	5
1459	5
1460	8
1457	5
6449	1
3646	5
2243	7
10989	10
23193	6
6747	5
4670	11
7916	5
5859	7
5684	7
2885	11
708	1
529	16
10212	5
7919	5
6210	5
10189	5
1642	9
11117	7
1994	11
23517	8
26019	5
6499	8
3184	11
5976	6
23248	8
11331	5
142	4
4998	7
4172	7
4999	7
4175	7
10539	5
10006	11
4750	4
11127	4
10617	1
26994	1
10482	7
5869	6
5868	1
7334	11
7316	11
7251	7
9135	7
164	3
4214	9
4216	9
10598	9
375	13
7454	11
23095	11
8887	7
10376	10
2036	9
3708	9
3326	9
576	4
5757	5
28964	8
51631	10
1213	6
1400	8
1937	8
57562	8
1891	6
114928	7
55660	1
3837	8
29117	8
4747	7
5764	8
6457	3
7431	7
10980	8
4738	4
1399	11
1398	11
4217	9
2810	9
5058	11
2010	3
355	8
34	1
3643	11
23390	5
2045	15
2048	11
2051	7
2049	15
10987	9
1612	9
23405	6
4478	9
1499	11
673	9
10469	7
22800	9
5315	9
9693	8
163	6
4301	15
4297	4
274	3
6453	3
392	3
10188	11
19	11
3761	15
133957	1
146691	1
11059	11
23327	9
29978	1
5211	1
221935	1
23352	1
55252	1
23002	4
1729	4
26036	7
55596	8
11100	11
51755	1
114793	1
10486	10
5094	11
3556	8
10564	9
55729	4
11190	10
5310	11
1009	4
1464	4
3915	7
23420	4
2324	9
26168	4
4881	4
5097	4
23705	4
3911	7
1284	8
5499	8
161742	7
23368	7
54843	8
10494	8
2801	7
81876	1
5861	9
6867	7
22938	7
1080	7
23513	11
5797	4
11122	11
10076	4
5802	8
5792	4
5786	9
5789	8
5791	11
5793	11
5803	11
5787	11
5795	11
5798	5
23647	7
10755	1
26354	8
3732	11
51429	3
8476	4
10627	1
88	4
5682	7
5683	7
5685	7
5687	7
5690	7
5689	7
5691	7
5693	7
5694	7
5695	7
6311	3
2261	9
1933	5
1936	6
10093	11
56893	1
10574	8
11316	13
1363	9
1915	8
5708	9
6176	8
55183	8
7917	10
10382	9
5217	5
2597	8
10094	6
4354	9
51608	9
11051	7
10399	3
3276	4
3336	8
56992	15
4666	8
4860	8
4905	11
5050	8
10606	7
5515	8
5717	8
6117	7
293	7
6616	3
7276	10
1114	9
1743	6
5720	3
7277	9
170961	8
197131	8
23028	7
54622	8
10342	7
403	8
51593	8
509	8
9001	10
22948	8
55755	8
1160	3
2661	8
6613	8
51726	8
2026	10
55186	8
2495	8
2512	8
2819	8
2950	7
3146	5
3163	3
10236	11
2079	8
3312	9
3315	9
3798	3
81631	5
2975	9
5601	9
4140	9
6182	4
65080	8
4715	10
4831	1
4832	1
11165	8
5034	5
5049	5
26135	5
5216	8
25843	8
8575	4
6136	9
25873	1
3921	7
6230	5
6421	5
10657	11
11075	7
10273	9
7083	3
9638	10
7336	11
54874	11
213	10
217	8
306	8
3728	11
481	3
78987	8
4700	8
3039	9
546	4
613	11
22913	11
284403	6
1008	8
1345	8
1508	6
10540	7
1783	6
29924	1
2059	11
23474	7
116985	8
55512	8
2290	8
2521	4
2771	9
2783	9
2804	3
22927	4
3189	11
11078	8
27131	9
23199	8
10724	10
57489	6
23286	7
4043	3
8669	9
28985	6
4356	15
10398	9
4714	5
4809	6
25934	10
56144	8
27043	8
10397	3
5424	9
5481	10
5498	10
1434	1
4841	7
6165	3
6133	11
3092	7
6189	4
6275	10
6279	8
8878	9
6804	3
6853	9
7114	7
10155	8
60626	9
7314	4
51168	11
22985	5
55004	8
52	11
309	3
396	11
25978	1
10072	9
4709	8
25791	8
55207	8
826	9
4026	1
7542	3
5955	9
642	7
7203	8
9231	6
5660	9
1123	9
26289	3
1523	3
3703	1
25874	3
157285	9
1627	5
8655	6
10570	3
4733	5
8894	8
2286	9
335	10
55262	7
10658	5
51280	3
23521	3
2936	4
10014	4
311	5
3308	9
57095	7
10994	8
3735	7
3757	9
10615	7
57658	7
3857	3
3897	4
114088	6
22981	6
3831	6
51660	10
51025	5
23162	9
23039	9
4191	4
2901	9
2788	9
4190	11
10769	6
1967	5
64965	10
4673	6
29959	8
3991	1
55968	1
23435	1
6767	10
79885	8
112840	8
4731	5
6284	8
10419	4
6601	5
23140	8
23761	1
4893	9
23654	11
22839	11
5621	10
57143	5
3096	9
11021	6
4218	6
4192	1
55638	6
