#communities
273	15
6455	15
1759	15
1785	44
26052	18
2060	37
673	43
1837	31
1821	36
1756	30
1605	2
369	43
2923	33
3836	10
26986	46
22808	13
7534	43
7531	43
58513	15
1487	13
2317	2
2316	43
2887	2
29979	37
5663	43
3709	41
1793	15
2274	43
10014	27
8470	15
2885	44
29993	44
6456	44
10133	21
22895	33
8844	43
5094	10
3739	2
6548	5
3688	3
6645	2
4842	31
10605	9
1975	43
1981	30
3303	18
23163	33
6616	34
3265	1
351	43
9863	15
8491	31
4734	43
30011	15
1387	27
2318	2
51517	15
5195	45
5193	28
2475	43
207	43
5170	43
6198	43
3667	43
3798	42
3799	30
3800	36
3064	19
5898	2
5333	8
3146	11
1956	43
3320	18
1615	11
2058	35
5310	14
1674	30
5573	5
7249	43
4291	18
27101	18
29959	43
322	2
10971	43
53616	31
6427	10
2561	32
5048	35
7529	43
7532	43
7533	35
7164	19
57403	36
64283	31
6810	28
8773	34
1432	43
10043	21
672	40
3984	31
1072	31
5894	43
1147	27
1613	35
2891	2
2892	2
29763	2
4783	15
3276	22
405	43
40	35
41	35
3028	45
1859	43
1742	44
2066	44
1740	44
1741	15
9228	15
215	36
225	3
5825	34
10484	8
10015	15
55824	31
2512	10
2495	9
3251	35
10342	30
210	8
3855	30
10935	46
2783	18
65263	44
9531	18
10574	18
10534	16
3936	4
2197	9
10550	36
6342	2
5093	46
5295	44
7905	34
954	17
5584	21
55746	7
10675	19
2547	40
2280	12
6640	15
3842	10
387	44
824	33
6804	28
1495	2
3736	31
5058	43
3503	19
2934	31
7332	37
3500	18
3612	31
2108	34
259217	31
23499	7
260425	44
50618	44
55187	34
25831	43
3547	9
5799	33
5362	31
23037	19
26037	4
23026	14
23129	31
1951	10
1173	42
22883	11
221981	28
23025	31
20	14
22995	17
57453	31
23228	19
5365	21
23113	18
9439	22
27148	19
57556	44
10580	4
57571	43
57670	30
4645	30
57610	39
23031	31
815	44
4035	43
1600	43
10006	15
6457	44
57787	43
3178	46
6294	46
1459	43
1460	9
1457	40
6449	37
3646	30
2243	30
10989	45
23193	13
6747	33
4670	30
7916	1
5859	30
5684	30
708	29
529	31
10212	31
7919	11
6210	43
10189	42
1838	14
1642	37
11117	30
1994	46
23517	13
26019	11
6499	15
3184	46
5976	35
23248	1
11331	5
5493	30
142	22
4998	42
4172	43
4999	42
4175	30
348	43
4684	31
1804	3
4685	35
1272	31
4099	4
4340	3
5621	43
1191	11
5034	9
3897	31
8404	31
334	43
3309	21
10539	30
58512	15
22839	15
1739	44
4750	11
11127	8
10617	41
26994	37
10228	34
10482	30
5869	36
5868	33
7334	37
7316	37
7431	30
7251	30
9146	14
55666	4
667	4
9135	33
164	22
4214	37
4216	43
10598	39
375	2
29924	9
161	2
5063	31
7454	15
65125	43
43	18
4130	43
4915	31
23095	4
8887	33
10376	11
2036	8
3708	9
3326	18
576	19
5757	3
28964	9
51631	11
1213	10
1400	9
1937	9
57562	9
9001	30
1891	34
114928	30
55660	11
3837	10
29117	9
4747	14
5764	9
10980	9
4738	37
3306	11
80347	31
1399	44
1398	44
4217	43
2810	43
1627	9
2010	34
2194	18
355	43
34	34
1174	41
3643	31
5335	44
2017	2
28988	2
50807	15
23390	19
2045	2
2048	2
2051	35
2049	13
9379	31
9369	31
4301	2
3556	18
10987	43
10458	2
1612	13
23405	16
4478	25
1499	43
10469	34
22800	31
5315	2
9463	32
