GO:0005737	cytoplasm	1000
GO:0005737	cytoplasm	10005
GO:0005737	cytoplasm	10006
GO:0005737	cytoplasm	10007
GO:0005737	cytoplasm	10014
GO:0005737	cytoplasm	10015
GO:0005737	cytoplasm	10016
GO:0005737	cytoplasm	10021
GO:0005737	cytoplasm	10043
GO:0005737	cytoplasm	10048
GO:0005737	cytoplasm	10049
GO:0005737	cytoplasm	10054
GO:0005737	cytoplasm	10058
GO:0005737	cytoplasm	10059
GO:0005737	cytoplasm	10072
GO:0005737	cytoplasm	10075
GO:0005737	cytoplasm	10092
GO:0005737	cytoplasm	10093
GO:0005737	cytoplasm	10094
GO:0005737	cytoplasm	10097
GO:0005737	cytoplasm	10102
GO:0005737	cytoplasm	10105
GO:0005737	cytoplasm	10109
GO:0005737	cytoplasm	10113
GO:0005737	cytoplasm	1012
GO:0005737	cytoplasm	10120
GO:0005737	cytoplasm	10121
GO:0005737	cytoplasm	10125
GO:0005737	cytoplasm	10128
GO:0005737	cytoplasm	1013
GO:0005737	cytoplasm	10130
GO:0005737	cytoplasm	10131
GO:0005737	cytoplasm	10133
GO:0005737	cytoplasm	10135
GO:0005737	cytoplasm	10142
GO:0005737	cytoplasm	10146
GO:0005737	cytoplasm	10152
GO:0005737	cytoplasm	10156
GO:0005737	cytoplasm	10159
GO:0005737	cytoplasm	10163
GO:0005737	cytoplasm	10165
GO:0005737	cytoplasm	10188
GO:0005737	cytoplasm	10189
GO:0005737	cytoplasm	102
GO:0005737	cytoplasm	1020
GO:0005737	cytoplasm	10207
GO:0005737	cytoplasm	10209
GO:0005737	cytoplasm	10211
GO:0005737	cytoplasm	10212
GO:0005737	cytoplasm	10213
GO:0005737	cytoplasm	10228
GO:0005737	cytoplasm	10236
GO:0005737	cytoplasm	10239
GO:0005737	cytoplasm	10240
GO:0005737	cytoplasm	10243
GO:0005737	cytoplasm	1025
GO:0005737	cytoplasm	10250
GO:0005737	cytoplasm	10273
GO:0005737	cytoplasm	10287
GO:0005737	cytoplasm	10294
GO:0005737	cytoplasm	10313
GO:0005737	cytoplasm	10314
GO:0005737	cytoplasm	10320
GO:0005737	cytoplasm	10328
GO:0005737	cytoplasm	10342
GO:0005737	cytoplasm	10367
GO:0005737	cytoplasm	10376
GO:0005737	cytoplasm	10381
GO:0005737	cytoplasm	10382
GO:0005737	cytoplasm	10383
GO:0005737	cytoplasm	103910
GO:0005737	cytoplasm	10395
GO:0005737	cytoplasm	10396
GO:0005737	cytoplasm	10397
GO:0005737	cytoplasm	10398
GO:0005737	cytoplasm	10399
GO:0005737	cytoplasm	104
GO:0005737	cytoplasm	10409
GO:0005737	cytoplasm	10419
GO:0005737	cytoplasm	10423
GO:0005737	cytoplasm	10426
GO:0005737	cytoplasm	10427
GO:0005737	cytoplasm	10432
GO:0005737	cytoplasm	10439
GO:0005737	cytoplasm	10440
GO:0005737	cytoplasm	10447
GO:0005737	cytoplasm	10452
GO:0005737	cytoplasm	10455
GO:0005737	cytoplasm	10456
GO:0005737	cytoplasm	10458
GO:0005737	cytoplasm	10460
GO:0005737	cytoplasm	10466
GO:0005737	cytoplasm	10469
GO:0005737	cytoplasm	10471
GO:0005737	cytoplasm	10476
GO:0005737	cytoplasm	10482
GO:0005737	cytoplasm	10483
GO:0005737	cytoplasm	10484
GO:0005737	cytoplasm	10486
GO:0005737	cytoplasm	10487
GO:0005737	cytoplasm	10490
GO:0005737	cytoplasm	10492
GO:0005737	cytoplasm	10493
GO:0005737	cytoplasm	10494
GO:0005737	cytoplasm	10497
GO:0005737	cytoplasm	10498
GO:0005737	cytoplasm	10521
GO:0005737	cytoplasm	10525
GO:0005737	cytoplasm	10527
GO:0005737	cytoplasm	10528
GO:0005737	cytoplasm	10529
GO:0005737	cytoplasm	10539
GO:0005737	cytoplasm	10540
GO:0005737	cytoplasm	10541
GO:0005737	cytoplasm	10549
GO:0005737	cytoplasm	10550
GO:0005737	cytoplasm	10564
GO:0005737	cytoplasm	10565
GO:0005737	cytoplasm	10570
GO:0005737	cytoplasm	10574
GO:0005737	cytoplasm	10575
GO:0005737	cytoplasm	10576
GO:0005737	cytoplasm	10579
GO:0005737	cytoplasm	10580
GO:0005737	cytoplasm	10587
GO:0005737	cytoplasm	10592
GO:0005737	cytoplasm	10598
GO:0005737	cytoplasm	10605
GO:0005737	cytoplasm	10606
GO:0005737	cytoplasm	10611
GO:0005737	cytoplasm	10612
GO:0005737	cytoplasm	10613
GO:0005737	cytoplasm	10615
GO:0005737	cytoplasm	10617
GO:0005737	cytoplasm	1062
GO:0005737	cytoplasm	10627
GO:0005737	cytoplasm	1063
GO:0005737	cytoplasm	10636
GO:0005737	cytoplasm	10640
GO:0005737	cytoplasm	10645
GO:0005737	cytoplasm	10651
GO:0005737	cytoplasm	10652
GO:0005737	cytoplasm	10657
GO:0005737	cytoplasm	10658
GO:0005737	cytoplasm	10659
GO:0005737	cytoplasm	10670
GO:0005737	cytoplasm	10675
GO:0005737	cytoplasm	10681
GO:0005737	cytoplasm	1069
GO:0005737	cytoplasm	10694
GO:0005737	cytoplasm	1072
GO:0005737	cytoplasm	10724
GO:0005737	cytoplasm	10726
GO:0005737	cytoplasm	10728
GO:0005737	cytoplasm	1073
GO:0005737	cytoplasm	10730
GO:0005737	cytoplasm	10743
GO:0005737	cytoplasm	10749
GO:0005737	cytoplasm	10755
GO:0005737	cytoplasm	10763
GO:0005737	cytoplasm	10765
GO:0005737	cytoplasm	10767
GO:0005737	cytoplasm	10768
GO:0005737	cytoplasm	10769
GO:0005737	cytoplasm	10787
GO:0005737	cytoplasm	108
GO:0005737	cytoplasm	1080
GO:0005737	cytoplasm	10801
GO:0005737	cytoplasm	10804
GO:0005737	cytoplasm	10808
GO:0005737	cytoplasm	10818
GO:0005737	cytoplasm	10845
GO:0005737	cytoplasm	10856
GO:0005737	cytoplasm	10857
GO:0005737	cytoplasm	10869
GO:0005737	cytoplasm	10890
GO:0005737	cytoplasm	10900
GO:0005737	cytoplasm	10910
GO:0005737	cytoplasm	10916
GO:0005737	cytoplasm	10920
GO:0005737	cytoplasm	10921
GO:0005737	cytoplasm	10935
GO:0005737	cytoplasm	10938
GO:0005737	cytoplasm	10939
GO:0005737	cytoplasm	10945
GO:0005737	cytoplasm	10952
GO:0005737	cytoplasm	10959
GO:0005737	cytoplasm	10961
GO:0005737	cytoplasm	10963
GO:0005737	cytoplasm	10965
GO:0005737	cytoplasm	10970
GO:0005737	cytoplasm	10971
GO:0005737	cytoplasm	10972
GO:0005737	cytoplasm	10973
GO:0005737	cytoplasm	10979
GO:0005737	cytoplasm	10980
GO:0005737	cytoplasm	10982
GO:0005737	cytoplasm	10987
GO:0005737	cytoplasm	10989
GO:0005737	cytoplasm	11004
GO:0005737	cytoplasm	11007
GO:0005737	cytoplasm	11020
GO:0005737	cytoplasm	11021
GO:0005737	cytoplasm	11022
GO:0005737	cytoplasm	11031
GO:0005737	cytoplasm	11033
GO:0005737	cytoplasm	11034
GO:0005737	cytoplasm	11047
GO:0005737	cytoplasm	1105
GO:0005737	cytoplasm	11051
GO:0005737	cytoplasm	11052
GO:0005737	cytoplasm	11059
GO:0005737	cytoplasm	11064
GO:0005737	cytoplasm	11069
GO:0005737	cytoplasm	11075
GO:0005737	cytoplasm	11078
GO:0005737	cytoplasm	1108
GO:0005737	cytoplasm	11080
GO:0005737	cytoplasm	11083
GO:0005737	cytoplasm	11112
GO:0005737	cytoplasm	11113
GO:0005737	cytoplasm	11127
GO:0005737	cytoplasm	11130
GO:0005737	cytoplasm	11135
GO:0005737	cytoplasm	1114
GO:0005737	cytoplasm	11140
GO:0005737	cytoplasm	11146
GO:0005737	cytoplasm	11151
GO:0005737	cytoplasm	11160
GO:0005737	cytoplasm	11163
GO:0005737	cytoplasm	11165
GO:0005737	cytoplasm	11168
GO:0005737	cytoplasm	11170
GO:0005737	cytoplasm	11171
GO:0005737	cytoplasm	11178
GO:0005737	cytoplasm	11180
GO:0005737	cytoplasm	11188
GO:0005737	cytoplasm	11190
GO:0005737	cytoplasm	11196
GO:0005737	cytoplasm	11216
GO:0005737	cytoplasm	11221
GO:0005737	cytoplasm	1123
GO:0005737	cytoplasm	11230
GO:0005737	cytoplasm	11231
GO:0005737	cytoplasm	11235
GO:0005737	cytoplasm	112476
GO:0005737	cytoplasm	11252
GO:0005737	cytoplasm	11258
GO:0005737	cytoplasm	11259
GO:0005737	cytoplasm	11261
GO:0005737	cytoplasm	11273
GO:0005737	cytoplasm	112755
GO:0005737	cytoplasm	11276
GO:0005737	cytoplasm	112802
GO:0005737	cytoplasm	112939
GO:0005737	cytoplasm	1130
GO:0005737	cytoplasm	11311
GO:0005737	cytoplasm	11315
GO:0005737	cytoplasm	11316
GO:0005737	cytoplasm	11331
GO:0005737	cytoplasm	11333
GO:0005737	cytoplasm	11344
GO:0005737	cytoplasm	11345
GO:0005737	cytoplasm	11346
GO:0005737	cytoplasm	114088
GO:0005737	cytoplasm	114294
GO:0005737	cytoplasm	114327
GO:0005737	cytoplasm	114569
GO:0005737	cytoplasm	1147
GO:0005737	cytoplasm	114789
GO:0005737	cytoplasm	114793
GO:0005737	cytoplasm	114876
GO:0005737	cytoplasm	114882
GO:0005737	cytoplasm	114928
GO:0005737	cytoplasm	114971
GO:0005737	cytoplasm	1152
GO:0005737	cytoplasm	1153
GO:0005737	cytoplasm	115361
GO:0005737	cytoplasm	1155
GO:0005737	cytoplasm	115703
GO:0005737	cytoplasm	1158
GO:0005737	cytoplasm	115817
GO:0005737	cytoplasm	1159
GO:0005737	cytoplasm	115948
GO:0005737	cytoplasm	1160
GO:0005737	cytoplasm	116151
GO:0005737	cytoplasm	116228
GO:0005737	cytoplasm	116442
GO:0005737	cytoplasm	116841
GO:0005737	cytoplasm	116984
GO:0005737	cytoplasm	116985
GO:0005737	cytoplasm	116986
GO:0005737	cytoplasm	117177
GO:0005737	cytoplasm	1173
